,PPV,TPR,F1,INF-MCC
4XEJ_1_AIRE,0.0,0.0,0.0,0.0
4XEJ_1_B5S,0.256,0.379,0.306,0.312
4XEJ_1_BIRE,0.0,0.0,0.0,0.0
4XNR_1_X,0.0,0.0,0.0,0.0
4XW0_1_A-B,0.0,0.0,0.0,0.0
4XW7_1_A,0.4,0.667,0.5,0.516
4XWF_1_A,0.333,0.4,0.364,0.365
4Y1I_1_A,0.286,0.444,0.348,0.356
4Y1I_1_B,0.333,0.571,0.421,0.436
4Y1J_1_A,0.214,0.273,0.24,0.242
4Y1J_1_B,0.214,0.3,0.25,0.254
4Y1M_1_A,0.267,0.308,0.286,0.286
4Y1M_1_B,0.286,0.5,0.364,0.378
4Y1N_1_A,0.227,0.345,0.274,0.28
4Y1N_1_B,0.163,0.28,0.206,0.213
4Y1O_1_A,0.175,0.304,0.222,0.231
4Y1O_1_B,0.146,0.261,0.188,0.195
4Y27_1_A,0.0,0.0,0.0,0.0
4Y4O_1_1B,0.3,0.429,0.353,0.359
4Y4O_1_2B,0.3,0.429,0.353,0.359
4Y4P_1_1B,0.29,0.429,0.346,0.353
4Y4P_1_1w,0.143,0.167,0.154,0.154
4Y4P_1_1x,0.4,0.5,0.444,0.447
4Y4P_1_1y,0.091,0.111,0.1,0.101
4Y4P_1_2B,0.324,0.423,0.367,0.37
4Y4P_1_2w,0.091,0.1,0.095,0.095
4Y4P_1_2x,0.286,0.4,0.333,0.338
4Y4P_1_2y,0.083,0.111,0.095,0.096
4YAZ_1_A,0.059,0.167,0.087,0.099
4YAZ_1_R,0.053,0.167,0.08,0.094
4YB0_1_A,0.063,0.25,0.1,0.125
4YB0_1_R,0.067,0.25,0.105,0.129
4YB1_1_R,0.188,0.333,0.24,0.25
4YBB_1_CB,0.31,0.45,0.367,0.374
4YBB_1_DB,0.333,0.529,0.409,0.42
4YCO_1_D,0.385,0.5,0.435,0.439
4YCO_1_E,0.308,0.4,0.348,0.351
4YCO_1_F,0.357,0.455,0.4,0.403
4YCP_1_B,0.267,0.286,0.276,0.276
4YHW_1_E-C,0.0,0.0,0.0,0.0
4YHW_1_F-D,0.0,0.0,0.0,0.0
4YN6_1_A-B,0.333,1.0,0.5,0.577
4YPB_1_QV,0.5,0.714,0.588,0.598
4YPB_1_QW,0.438,0.538,0.483,0.485
4YPB_1_RB,0.286,0.444,0.348,0.356
4YPB_1_XV,0.545,0.75,0.632,0.64
4YPB_1_XW,0.308,0.364,0.333,0.334
4YPB_1_YB,0.357,0.5,0.417,0.423
4YVI_1_C,0.167,0.333,0.222,0.236
4YVJ_1_C,0.154,0.25,0.19,0.196
4YVK_1_C,0.231,0.333,0.273,0.277
4YYE_1_C,0.25,0.333,0.286,0.289
4YYE_1_D,0.267,0.5,0.348,0.365
4YZV_1_QV,0.5,0.714,0.588,0.598
4YZV_1_RB,0.296,0.444,0.356,0.363
4YZV_1_XV,0.545,0.75,0.632,0.64
4YZV_1_YB,0.345,0.476,0.4,0.405
4Z31_1_C-D,0.0,0.0,0.0,0.0
4Z31_1_E,0.0,0.0,0.0,0.0
4Z31_1_F,0.0,0.0,0.0,0.0
4Z3S_1_1B,0.3,0.429,0.353,0.359
4Z3S_1_1w,0.25,0.333,0.286,0.289
4Z3S_1_1x,0.4,0.5,0.444,0.447
4Z3S_1_1y,0.222,0.222,0.222,0.222
4Z3S_1_2B,0.303,0.4,0.345,0.348
4Z3S_1_2w,0.222,0.25,0.235,0.236
4Z3S_1_2x,0.4,0.5,0.444,0.447
4Z3S_1_2y,0.111,0.167,0.133,0.136
4Z4F_1_B-D,0.0,0.0,0.0,0.0
4Z4H_1_B-D,0.0,0.0,0.0,0.0
4Z4I_1_B-D,0.0,0.0,0.0,0.0
4Z8C_1_1B,0.321,0.429,0.367,0.371
4Z8C_1_1x,0.4,0.5,0.444,0.447
4Z8C_1_2B,0.333,0.4,0.364,0.365
4Z8C_1_2x,0.4,0.5,0.444,0.447
4ZC7_1_A-B,0.4,0.4,0.4,0.4
4ZC7_1_C-D,0.4,0.5,0.444,0.447
4ZDO_1_E,0.111,0.143,0.125,0.126
4ZDP_1_E,0.143,0.25,0.182,0.189
4ZER_1_1B,0.29,0.429,0.346,0.353
4ZER_1_1x,0.333,0.333,0.333,0.333
4ZER_1_2B,0.333,0.435,0.377,0.381
4ZER_1_2x,0.333,0.333,0.333,0.333
4ZNP_1_A,0.4,0.8,0.533,0.566
4ZNP_1_B,0.308,0.444,0.364,0.37
4ZSN_1_QV,0.455,0.625,0.526,0.533
4ZSN_1_RB,0.308,0.444,0.364,0.37
4ZSN_1_XV,0.545,0.75,0.632,0.64
4ZSN_1_YB,0.333,0.5,0.4,0.408
4ZT0_1_B,0.286,0.333,0.308,0.309
4ZT0_1_D,0.333,0.4,0.364,0.365
4ZT9_1_B,0.429,0.5,0.462,0.463
4ZT9_1_D,0.333,0.5,0.4,0.408
5A17_1_A,0.0,0.0,0.0,0.0
5A18_1_A,0.0,0.0,0.0,0.0
5A2Q_1_3,0.025,0.091,0.039,0.048
5A8L_1_A,0.0,0.0,0.0,0.0
5A8L_1_B,0.111,1.0,0.2,0.333
5A9Z_1_AB,0.063,0.087,0.073,0.074
5AA0_1_AB,0.063,0.087,0.073,0.074
5AA0_1_BC,0.316,0.333,0.324,0.324
5AA0_1_BD,0.435,0.625,0.513,0.521
5AA0_1_BE,0.4,0.6,0.48,0.49
5ADY_1_A,0.205,0.276,0.235,0.238
5AFI_1_B,0.391,0.474,0.429,0.431
5AFI_1_v,0.25,0.5,0.333,0.354
5AFI_1_w,0.167,0.267,0.205,0.211
5AFI_1_y,0.0,0.0,0.0,0.0
5AH5_1_C,0.143,0.5,0.222,0.267
5AH5_1_D,0.133,0.5,0.211,0.258
5AJ0_1_A4,0.333,0.478,0.393,0.399
5AJ0_1_Bv,0.5,0.667,0.571,0.577
5AJ0_1_Bw,0.333,0.333,0.333,0.333
5AKA_1_7,0.615,0.889,0.727,0.74
5AKA_1_A,0.346,0.6,0.439,0.456
5AOX_1_C,0.091,0.2,0.125,0.135
5AOX_1_F,0.091,0.2,0.125,0.135
5APN_1_7,0.095,0.182,0.125,0.132
5APO_1_7,0.12,0.25,0.162,0.173
5AXM_1_P,0.333,0.5,0.4,0.408
5AXN_1_P,0.214,0.375,0.273,0.283
5AXW_1_B,0.4,0.667,0.5,0.516
5AY3_1_A-B,0.0,0.0,0.0,0.0
5AY4_1_A-B,0.0,0.0,0.0,0.0
5B2O_1_B,0.067,0.25,0.105,0.129
5B2P_1_B,0.071,0.25,0.111,0.134
5B2Q_1_B,0.063,0.2,0.095,0.112
5B2R_1_A,0.333,0.5,0.4,0.408
5B2S_1_A,0.4,0.667,0.5,0.516
5B2T_1_A,0.286,0.333,0.308,0.309
5B43_1_B,0.0,0.0,0.0,0.0
5B63_1_B,0.25,0.375,0.3,0.306
5B63_1_D,0.222,0.286,0.25,0.252
5BJO_1_E,0.3,1.0,0.462,0.548
5BJO_1_Y,0.333,1.0,0.5,0.577
5BJP_1_E,0.273,0.75,0.4,0.452
5BJP_1_Y,0.167,0.5,0.25,0.289
5BKL_1_bb-qq,0.0,0.0,0.0,0.0
5BKL_1_e-P,0.0,0.0,0.0,0.0
5BKL_1_m-X,0.0,0.0,0.0,0.0
5BKN_1_T-i,0.0,0.0,0.0,0.0
5BKN_1_TT-kk,0.0,0.0,0.0,0.0
5BKN_1_UU-ll,0.0,0.0,0.0,0.0
5BKN_1_V-WW,0.0,0.0,0.0,0.0
5BTM_1_A,0.3,1.0,0.462,0.548
5BTM_1_B,0.375,0.75,0.5,0.53
5BTP_1_A,0.6,0.75,0.667,0.671
5BTP_1_B,0.833,0.833,0.833,0.833
5C0X_1_R,0.667,0.667,0.667,0.667
5C45_1_X-Y,0.211,0.571,0.308,0.347
5C7U_1_B,0.214,0.375,0.273,0.283
5C7W_1_C,0.071,0.167,0.1,0.109
5C9H_1_C-D,0.5,1.0,0.667,0.707
5C9H_1_G-E,0.0,0.0,0.0,0.0
5CCB_1_N,0.214,0.25,0.231,0.231
5CCX_1_N,0.308,0.4,0.348,0.351
5CD1_1_M,0.167,0.2,0.182,0.183
5CD1_1_N,0.267,0.286,0.276,0.276
5CD4_1_L,0.0,0.0,0.0,0.0
5CD4_1_X,0.333,1.0,0.5,0.577
5CNR_1_A-B,0.0,0.0,0.0,0.0
5CNR_1_E-F,0.0,0.0,0.0,0.0
5CZP_1_QV,0.4,0.5,0.444,0.447
5CZP_1_RB,0.321,0.429,0.367,0.371
5CZP_1_XV,0.357,0.455,0.4,0.403
5CZP_1_YB,0.333,0.429,0.375,0.378
5CZZ_1_B,0.286,0.4,0.333,0.338
5D0A_1_E,0.0,0.0,0.0,0.0
5D0A_1_F,0.0,0.0,0.0,0.0
5D0B_1_F,0.5,1.0,0.667,0.707
5D5L_1_A,0.071,0.125,0.091,0.094
5D5L_1_B,0.071,0.125,0.091,0.094
5D5L_1_C,0.083,0.143,0.105,0.109
5D5L_1_D,0.083,0.2,0.118,0.129
5D8B_1_AD,0.29,0.409,0.34,0.345
5D8B_1_BD,0.538,0.583,0.56,0.56
5D8B_1_ED,0.545,0.6,0.571,0.572
5D8B_1_FD,0.5,0.6,0.545,0.548
5D8B_1_WC,0.3,0.409,0.346,0.35
5D8B_1_XC,0.538,0.583,0.56,0.56
5D8H_1_A,0.095,0.25,0.138,0.154
5D99_1_A,0.0,0.0,0.0,0.0
5DAT_1_3,0.107,0.188,0.136,0.142
5DAT_1_7,0.12,0.231,0.158,0.166
5DC3_1_3,0.077,0.125,0.095,0.098
5DC3_1_7,0.111,0.188,0.14,0.144
5DCV_1_B,0.0,0.0,0.0,0.0
5DCV_1_D,0.0,0.0,0.0,0.0
5DDO_1_A,0.222,0.333,0.267,0.272
5DDO_1_B,0.429,0.6,0.5,0.507
5DE5_1_A,0.308,0.8,0.444,0.496
5DE5_1_C,0.308,0.8,0.444,0.496
5DE8_1_A,0.308,0.8,0.444,0.496
5DE8_1_C,0.308,0.8,0.444,0.496
5DEA_1_A,0.286,0.8,0.421,0.478
5DEA_1_C,0.308,0.8,0.444,0.496
5DFE_1_QV,0.615,0.8,0.696,0.702
5DFE_1_RB,0.31,0.429,0.36,0.365
5DFE_1_XV,0.385,0.5,0.435,0.439
5DFE_1_YB,0.31,0.429,0.36,0.365
5DGE_1_3,0.1,0.176,0.128,0.133
5DGE_1_7,0.115,0.188,0.143,0.147
5DGF_1_3,0.077,0.125,0.095,0.098
5DGF_1_7,0.107,0.167,0.13,0.134
5DGV_1_3,0.1,0.176,0.128,0.133
5DGV_1_7,0.12,0.231,0.158,0.166
5DH6_1_A,0.0,0.0,0.0,0.0
5DH7_1_A,0.0,0.0,0.0,0.0
5DH8_1_A,0.0,0.0,0.0,0.0
5DI2_1_A,0.167,1.0,0.286,0.408
5DI4_1_A,0.2,1.0,0.333,0.447
5DM6_1_Y,0.25,0.304,0.275,0.276
5DM7_1_Y,0.25,0.4,0.308,0.316
5DOX_1_1B,0.321,0.45,0.375,0.38
5DOX_1_2B,0.296,0.4,0.34,0.344
5DOY_1_1B,0.29,0.429,0.346,0.353
5DOY_1_1w,0.167,0.2,0.182,0.183
5DOY_1_1x,0.4,0.5,0.444,0.447
5DOY_1_1y,0.125,0.143,0.133,0.134
5DOY_1_2B,0.286,0.385,0.328,0.331
5DOY_1_2w,0.222,0.25,0.235,0.236
5DOY_1_2x,0.333,0.4,0.364,0.365
5DOY_1_2y,0.091,0.111,0.1,0.101
5DQK_1_A,0.2,1.0,0.333,0.447
5DUN_1_A,0.455,0.833,0.588,0.615
5E54_1_A,0.0,0.0,0.0,0.0
5E54_1_B,0.0,0.0,0.0,0.0
5E6M_1_C,0.357,0.625,0.455,0.472
5E6M_1_E,0.357,0.625,0.455,0.472
5E7K_1_16,0.323,0.455,0.377,0.383
5E7K_1_1J,0.314,0.44,0.367,0.372
5E7K_1_1K,0.154,0.154,0.154,0.154
5E7K_1_1L,0.211,0.286,0.242,0.245
5E7K_1_2K,0.5,0.5,0.5,0.5
5E7K_1_2L,0.182,0.333,0.235,0.246
5E7K_1_3K,0.304,0.412,0.35,0.354
5E7K_1_3L,0.313,0.385,0.345,0.347
5E81_1_16,0.333,0.526,0.408,0.419
5E81_1_1J,0.333,0.474,0.391,0.397
5E81_1_1K,0.278,0.417,0.333,0.34
5E81_1_1L,0.313,0.417,0.357,0.361
5E81_1_2K,0.6,0.75,0.667,0.671
5E81_1_2L,0.4,0.5,0.444,0.447
5E81_1_3K,0.368,0.412,0.389,0.389
5E81_1_3L,0.316,0.545,0.4,0.415
5EAO_1_A,0.25,1.0,0.4,0.5
5EAQ_1_A,0.167,1.0,0.286,0.408
5ED1_1_C-B,0.0,0.0,0.0,0.0
5ED2_1_C-B,0.0,0.0,0.0,0.0
5ED2_1_F-E,0.0,0.0,0.0,0.0
5EL4_1_16,0.323,0.476,0.385,0.392
5EL4_1_1J,0.3,0.444,0.358,0.365
5EL4_1_1K,0.4,0.545,0.462,0.467
5EL4_1_1L,0.524,0.786,0.629,0.642
5EL4_1_2K,0.5,0.667,0.571,0.577
5EL4_1_2L,0.25,0.5,0.333,0.354
5EL4_1_3K,0.391,0.5,0.439,0.442
5EL4_1_3L,0.25,0.333,0.286,0.289
5EL5_1_16,0.393,0.579,0.468,0.477
5EL5_1_1J,0.278,0.417,0.333,0.34
5EL5_1_1K,0.12,0.188,0.146,0.15
5EL5_1_1L,0.304,0.412,0.35,0.354
5EL5_1_2K,0.5,0.667,0.571,0.577
5EL5_1_2L,0.25,0.25,0.25,0.25
5EL5_1_3K,0.429,0.6,0.5,0.507
5EL5_1_3L,0.318,0.5,0.389,0.399
5EL6_1_16,0.345,0.455,0.392,0.396
5EL6_1_1J,0.25,0.346,0.29,0.294
5EL6_1_1K,0.3,0.5,0.375,0.387
5EL6_1_1L,0.105,0.167,0.129,0.132
5EL6_1_2K,0.6,0.75,0.667,0.671
5EL6_1_2L,0.333,0.667,0.444,0.471
5EL6_1_3K,0.267,0.444,0.333,0.344
5EL6_1_3L,0.45,0.643,0.529,0.538
5EL7_1_16,0.333,0.526,0.408,0.419
5EL7_1_1J,0.286,0.4,0.333,0.338
5EL7_1_1K,0.238,0.385,0.294,0.303
5EL7_1_1L,0.263,0.357,0.303,0.307
5EL7_1_2K,0.429,0.6,0.5,0.507
5EL7_1_2L,0.4,0.667,0.5,0.516
5EL7_1_3K,0.24,0.375,0.293,0.3
5EL7_1_3L,0.308,0.5,0.381,0.392
5EPI_1_D,0.5,1.0,0.667,0.707
5EPI_1_H,0.5,1.0,0.667,0.707
5EPI_1_L,0.5,1.0,0.667,0.707
5EPI_1_P,0.5,1.0,0.667,0.707
5EPI_1_T,0.5,1.0,0.667,0.707
5EPI_1_X,0.5,1.0,0.667,0.707
5EW4_1_B-A,0.0,0.0,0.0,0.0
5EW7_1_B-A,0.0,0.0,0.0,0.0
5F5F_1_B,1.0,1.0,1.0,1.0
5F5F_1_D,1.0,1.0,1.0,1.0
5F5F_1_F,1.0,1.0,1.0,1.0
5F5F_1_H,1.0,1.0,1.0,1.0
5F5H_1_C,0.0,0.0,0.0,0.0
5F5H_1_D,0.0,0.0,0.0,0.0
5F8H_1_B-C,0.0,0.0,0.0,0.0
5F8K_1_1B,0.3,0.429,0.353,0.359
5F8K_1_1x,0.333,0.333,0.333,0.333
5F8K_1_2B,0.37,0.476,0.417,0.42
5F8K_1_2x,0.333,0.4,0.364,0.365
5F8L_1_B-C,0.0,0.0,0.0,0.0
5F8M_1_B-C,0.0,0.0,0.0,0.0
5F98_1_B,0.0,0.0,0.0,0.0
5F98_1_D,0.0,0.0,0.0,0.0
5F98_1_F,0.0,0.0,0.0,0.0
5F98_1_H,0.0,0.0,0.0,0.0
5F98_1_J,0.0,0.0,0.0,0.0
5F9F_1_B,0.0,0.0,0.0,0.0
5F9F_1_F,0.0,0.0,0.0,0.0
5F9F_1_H,0.0,0.0,0.0,0.0
5F9F_1_J,0.0,0.0,0.0,0.0
5F9F_1_L,0.0,0.0,0.0,0.0
5F9H_1_B,0.0,0.0,0.0,0.0
5F9H_1_D,0.0,0.0,0.0,0.0
5F9H_1_F,0.0,0.0,0.0,0.0
5F9H_1_H,0.0,0.0,0.0,0.0
5F9H_1_J,0.0,0.0,0.0,0.0
5F9H_1_L,0.0,0.0,0.0,0.0
5F9R_1_A,0.214,0.2,0.207,0.207
5FDU_1_1B,0.321,0.429,0.367,0.371
5FDU_1_2B,0.3,0.409,0.346,0.35
5FDV_1_1B,0.3,0.409,0.346,0.35
5FDV_1_2B,0.3,0.409,0.346,0.35
5FJ0_1_A-B,0.111,0.5,0.182,0.236
5FJ1_1_A,0.25,0.5,0.333,0.354
5FJ1_1_B,0.25,0.5,0.333,0.354
5FJ1_1_C,0.25,0.5,0.333,0.354
5FJ1_1_D,0.25,0.5,0.333,0.354
5FJ1_1_E,0.4,1.0,0.571,0.632
5FJ1_1_F,0.25,0.5,0.333,0.354
5FJ1_1_G,0.25,0.5,0.333,0.354
5FJ1_1_H,0.25,0.5,0.333,0.354
5FJ4_1_D,0.0,0.0,0.0,0.0
5FJ4_1_H,0.0,0.0,0.0,0.0
5FJC_1_A,0.133,0.286,0.182,0.195
5FK1_1_A,0.125,0.2,0.154,0.158
5FK2_1_A,0.125,0.182,0.148,0.151
5FK3_1_A,0.125,0.143,0.133,0.134
5FK4_1_A,0.154,0.222,0.182,0.185
5FK5_1_A,0.077,0.143,0.1,0.105
5FK6_1_A,0.077,0.111,0.091,0.092
5FKD_1_A,0.083,0.125,0.1,0.102
5FKE_1_A,0.083,0.125,0.1,0.102
5FKF_1_A,0.067,0.111,0.083,0.086
5FKG_1_A,0.083,0.143,0.105,0.109
5FKH_1_A,0.182,0.182,0.182,0.182
5FL8_1_y,0.185,0.263,0.217,0.221
5FL8_1_z,0.167,0.222,0.19,0.192
5FLX_1_z,0.097,0.25,0.14,0.156
5FMZ_1_H,0.0,0.0,0.0,0.0
5FMZ_1_V,0.0,0.0,0.0,0.0
5FQ5_1_A,0.25,0.25,0.25,0.25
5FW1_1_A,0.25,0.286,0.267,0.267
5FW2_1_A,0.286,0.333,0.308,0.309
5FW3_1_A,0.333,0.4,0.364,0.365
5G4T_1_A-B,0.0,0.0,0.0,0.0
5G4U_1_A-B,0.111,0.333,0.167,0.192
5G4U_1_E-F,0.125,0.333,0.182,0.204
5G4U_1_I-J,0.125,0.333,0.182,0.204
5G4V_1_A-B,0.0,0.0,0.0,0.0
5G4V_1_E-F,0.0,0.0,0.0,0.0
5GAD_1_1,0.429,0.6,0.5,0.507
5GAD_1_B,0.308,0.444,0.364,0.37
5GAE_1_B,0.321,0.45,0.375,0.38
5GAF_1_1,0.429,0.6,0.5,0.507
5GAF_1_B,0.308,0.444,0.364,0.37
5GAG_1_1,0.444,0.571,0.5,0.504
5GAG_1_B,0.321,0.529,0.4,0.413
5GAH_1_1,0.5,0.571,0.533,0.535
5GAH_1_B,0.308,0.444,0.364,0.37
5GAK_1_3,0.143,0.2,0.167,0.169
5GAK_1_A,0.24,0.333,0.279,0.283
5GAK_1_B,0.353,0.429,0.387,0.389
5GAM_1_U,0.045,0.083,0.059,0.062
5GAN_1_U,0.045,0.083,0.059,0.062
5GAN_1_V-W,0.267,0.5,0.348,0.365
5GAO_1_V,0.222,0.286,0.25,0.252
5GAP_1_V,0.333,0.333,0.333,0.333
5GMK_1_D,0.1,0.333,0.154,0.183
5GMK_1_E-L,0.05,0.111,0.069,0.075
5H0R_1_H-I,0.0,0.0,0.0,0.0
5H1S_1_B,0.156,0.238,0.189,0.193
5H4P_1_3,0.077,0.105,0.089,0.09
5H5U_1_5,0.545,0.75,0.632,0.64
5H5U_1_B,0.333,0.474,0.391,0.397
5H9E_1_L,0.286,0.4,0.333,0.338
5H9F_1_L,0.0,0.0,0.0,0.0
5HAU_1_1B,0.3,0.409,0.346,0.35
5HAU_1_1w,0.4,0.5,0.444,0.447
5HAU_1_2B,0.294,0.385,0.333,0.336
5HAU_1_2w,0.333,0.5,0.4,0.408
5HC9_1_C,0.545,0.462,0.5,0.502
5HC9_1_D,0.429,0.545,0.48,0.483
5HCP_1_1B,0.29,0.409,0.34,0.345
5HCP_1_1x,0.4,0.5,0.444,0.447
5HCP_1_2B,0.286,0.357,0.317,0.319
5HCP_1_2x,0.333,0.4,0.364,0.365
5HCQ_1_1B,0.313,0.435,0.364,0.369
5HCQ_1_1x,0.4,0.5,0.444,0.447
5HCQ_1_2B,0.3,0.429,0.353,0.359
5HCQ_1_2x,0.286,0.333,0.308,0.309
5HCR_1_1B,0.321,0.429,0.367,0.371
5HCR_1_1x,0.4,0.5,0.444,0.447
5HCR_1_2B,0.286,0.417,0.339,0.345
5HCR_1_2x,0.286,0.333,0.308,0.309
5HD1_1_1B,0.3,0.391,0.34,0.343
5HD1_1_1x,0.4,0.5,0.444,0.447
5HD1_1_2B,0.306,0.355,0.328,0.329
5HD1_1_2x,0.286,0.333,0.308,0.309
5HKV_1_Y,0.089,0.152,0.112,0.116
5HL7_1_Y,0.114,0.152,0.13,0.131
5HN2_1_B-A,0.0,0.0,0.0,0.0
5HN2_1_C-D,0.0,0.0,0.0,0.0
5HN2_1_E-F,0.0,0.0,0.0,0.0
5HNJ_1_A-B,0.0,0.0,0.0,0.0
5HNJ_1_C-D,0.0,0.0,0.0,0.0
5HNQ_1_A-B,0.0,0.0,0.0,0.0
5HNQ_1_G-H,1.0,1.0,1.0,1.0
5HNQ_1_I-J,0.0,0.0,0.0,0.0
5HO4_1_B,0.0,0.0,0.0,0.0
5HP2_1_C-B,0.0,0.0,0.0,0.0
5HP3_1_C-B,0.0,0.0,0.0,0.0
5HR6_1_C,0.091,0.333,0.143,0.174
5HR6_1_D,0.091,0.333,0.143,0.174
5HR7_1_C,0.182,0.5,0.267,0.302
5HR7_1_D,0.167,0.333,0.222,0.236
5HSW_1_B,0.5,0.333,0.4,0.408
5I4L_1_3,0.111,0.188,0.14,0.144
5I4L_1_7,0.115,0.2,0.146,0.152
5IB7_1_16,0.333,0.526,0.408,0.419
5IB7_1_1J,0.321,0.474,0.383,0.39
5IB7_1_1K,0.263,0.357,0.303,0.307
5IB7_1_1L,0.333,0.444,0.381,0.385
5IB7_1_2K,0.6,0.75,0.667,0.671
5IB7_1_2L,0.4,0.667,0.5,0.516
5IB7_1_3K,0.455,0.667,0.541,0.55
5IB7_1_3L,0.391,0.563,0.462,0.469
5IB8_1_16,0.344,0.55,0.423,0.435
5IB8_1_1J,0.281,0.409,0.333,0.339
5IB8_1_1K,0.211,0.267,0.235,0.237
5IB8_1_1L,0.222,0.267,0.242,0.243
5IB8_1_2K,0.5,0.667,0.571,0.577
5IB8_1_2L,0.667,1.0,0.8,0.816
5IB8_1_3K,0.4,0.571,0.471,0.478
5IB8_1_3L,0.278,0.385,0.323,0.327
5IBB_1_16,0.333,0.526,0.408,0.419
5IBB_1_1J,0.31,0.45,0.367,0.374
5IBB_1_1K,0.231,0.5,0.316,0.34
5IBB_1_1L,0.176,0.231,0.2,0.202
5IBB_1_2K,0.5,0.5,0.5,0.5
5IBB_1_2L,0.143,0.2,0.167,0.169
5IBB_1_3K,0.3,0.375,0.333,0.335
5IBB_1_3L,0.429,0.5,0.462,0.463
5ID6_1_G,0.167,0.2,0.182,0.183
5IEM_9_A,0.125,0.25,0.167,0.177
5IMQ_1_4,0.389,0.438,0.412,0.412
5IMQ_1_5,0.348,0.4,0.372,0.373
5IMQ_1_E,0.269,0.318,0.292,0.293
5IMR_1_4,0.263,0.333,0.294,0.296
5IMR_1_5,0.28,0.389,0.326,0.33
5IMR_1_E,0.276,0.242,0.258,0.259
5IQR_1_3,0.346,0.563,0.429,0.441
5IQR_1_4,0.273,0.316,0.293,0.293
5IQR_1_5,0.3,0.375,0.333,0.335
5IQR_1_6,0.0,0.0,0.0,0.0
5IT8_1_CB,0.321,0.5,0.391,0.401
5IT8_1_DB,0.321,0.5,0.391,0.401
5IT9_1_i,0.0,0.0,0.0,0.0
5J01_1_A,0.128,0.256,0.171,0.181
5J02_1_A,0.145,0.25,0.183,0.19
5J0M_1_B,0.0,0.0,0.0,0.0
5J1O_2_B,0.333,0.5,0.4,0.408
5J30_1_QV,0.5,0.778,0.609,0.624
5J30_1_RB,0.29,0.429,0.346,0.353
5J30_1_XV,0.357,0.556,0.435,0.445
5J30_1_YB,0.321,0.429,0.367,0.371
5J3C_1_QV,0.4,0.5,0.444,0.447
5J3C_1_RB,0.3,0.429,0.353,0.359
5J3C_1_XV,0.417,0.455,0.435,0.435
5J3C_1_YB,0.321,0.429,0.367,0.371
5J4B_1_1B,0.323,0.417,0.364,0.367
5J4B_1_1w,0.286,0.286,0.286,0.286
5J4B_1_1x,0.333,0.4,0.364,0.365
5J4B_1_1y,0.1,0.125,0.111,0.112
5J4B_1_2B,0.323,0.385,0.351,0.352
5J4B_1_2w,0.125,0.125,0.125,0.125
5J4B_1_2x,0.429,0.6,0.5,0.507
5J4B_1_2y,0.111,0.125,0.118,0.118
5J4C_1_1B,0.333,0.455,0.385,0.389
5J4C_1_1w,0.286,0.333,0.308,0.309
5J4C_1_1x,0.333,0.4,0.364,0.365
5J4C_1_1y,0.1,0.111,0.105,0.105
5J4C_1_2B,0.286,0.357,0.317,0.319
5J4C_1_2w,0.125,0.125,0.125,0.125
5J4C_1_2x,0.4,0.5,0.444,0.447
5J4C_1_2y,0.083,0.167,0.111,0.118
5J5B_1_CB,0.3,0.529,0.383,0.399
5J5B_1_DB,0.3,0.529,0.383,0.399
5J7L_1_CB,0.31,0.5,0.383,0.394
5J7L_1_DB,0.321,0.529,0.4,0.413
5J88_1_CB,0.321,0.5,0.391,0.401
5J88_1_DB,0.31,0.5,0.383,0.394
5J8A_1_CB,0.321,0.529,0.4,0.413
5J8A_1_DB,0.321,0.529,0.4,0.413
5J8B_1_B,0.31,0.391,0.346,0.348
5J8B_1_w,0.222,0.222,0.222,0.222
5J8B_1_x,0.5,0.6,0.545,0.548
5J8B_1_y,0.125,0.143,0.133,0.134
5J91_1_CB,0.3,0.529,0.383,0.399
5J91_1_DB,0.3,0.529,0.383,0.399
5JAJ_1_X-Y,0.0,0.0,0.0,0.0
5JB2_1_X-Y,0.0,0.0,0.0,0.0
5JB3_1_4,0.2,0.286,0.235,0.239
5JBG_1_X,0.0,0.0,0.0,0.0
5JBH_1_4,0.125,0.2,0.154,0.158
5JBJ_1_X-Y,0.0,0.0,0.0,0.0
5JC3_1_C-D,0.0,0.0,0.0,0.0
5JC3_1_X-Y,0.0,0.0,0.0,0.0
5JC9_1_CB,0.31,0.5,0.383,0.394
5JC9_1_DB,0.3,0.5,0.375,0.387
5JCF_1_C-D,0.0,0.0,0.0,0.0
5JCF_1_Y-X,0.0,0.0,0.0,0.0
5JCH_1_U-V,0.0,0.0,0.0,0.0
5JCH_1_X-Y,0.0,0.0,0.0,0.0
5JCS_1_y,0.185,0.263,0.217,0.221
5JCS_1_z,0.167,0.222,0.19,0.192
5JPQ_1_3,0.027,0.056,0.036,0.039
5JTE_1_AW,0.0,0.0,0.0,0.0
5JTE_1_AX,0.571,0.8,0.667,0.676
5JTE_1_AY,0.286,0.286,0.286,0.286
5JTE_1_BB,0.333,0.556,0.417,0.43
5JU8_1_AX,0.286,0.667,0.4,0.436
5JU8_1_AY,0.333,0.4,0.364,0.365
5JU8_1_BB,0.313,0.556,0.4,0.417
5JUO_1_D,0.15,0.231,0.182,0.186
5JUO_1_EC,0.091,0.2,0.125,0.135
5JUP_1_D,0.125,0.214,0.158,0.164
5JUP_1_EC,0.118,0.222,0.154,0.162
5JUS_1_D,0.182,0.364,0.242,0.257
5JUS_1_EC,0.077,0.111,0.091,0.092
5JUT_1_D,0.1,0.167,0.125,0.129
