,contextFold,contrafold,e2efold,ipknot,mxfold,mxfold2,rna-state-inf,rna-structure,rnafold,spot-rna,ufold
4W2H_1_BB,0.117,0.099,0.124,0.096,0.056,0.103,0.107,0.096,0.096,0.365,0.124
4W2H_1_CX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.447,0.0
4W2H_1_DB,0.133,0.119,0.137,0.116,0.047,0.122,0.129,0.119,0.119,0.347,0.137
4W2I_1_AW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091,0.174
4W2I_1_AX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.447,0.0
4W2I_1_AY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154,0.0
4W2I_1_BB,0.162,0.135,0.17,0.131,0.104,0.144,0.149,0.09,0.131,0.383,0.17
4W2I_1_CW,0.0,0.087,0.0,0.083,0.0,0.087,0.0,0.0,0.0,0.174,0.096
4W2I_1_CX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.447,0.0
4W2I_1_CY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.092,0.0
4W2I_1_DB,0.094,0.083,0.098,0.081,0.049,0.086,0.088,0.081,0.081,0.318,0.098
4W4G_1_QV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.598,0.0
4W4G_1_QW,0.102,0.088,0.102,0.102,0.102,0.102,0.0,0.102,0.102,0.485,0.102
4W4G_1_RB,0.116,0.103,0.128,0.099,0.058,0.103,0.111,0.099,0.099,0.363,0.116
4W4G_1_XV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0
4W4G_1_XW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.334,0.0
4W4G_1_YB,0.152,0.137,0.158,0.133,0.11,0.137,0.101,0.133,0.133,0.398,0.152
4W5N_1_B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4W5Q_1_B-D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4W5R_1_B-D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4W5T_1_B-D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4W90_1_C,0.094,0.094,0.0,0.112,0.102,0.102,0.083,0.0,0.088,0.265,0.072
4W92_1_C,0.067,0.067,0.0,0.067,0.086,0.081,0.067,0.086,0.067,0.21,0.07
4WAN_1_D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4WC2_1_B,0.192,0.333,0.192,0.192,0.298,0.192,0.167,0.192,0.192,0.667,0.192
4WC3_1_B,0.091,0.172,0.091,0.091,0.183,0.091,0.086,0.091,0.091,0.414,0.091
4WC4_1_B,0.372,0.453,0.372,0.372,0.314,0.372,0.34,0.372,0.372,0.669,0.372
4WC5_1_B,0.387,0.471,0.387,0.387,0.327,0.387,0.354,0.387,0.387,0.696,0.387
4WC6_1_B,0.372,0.453,0.372,0.372,0.314,0.372,0.34,0.372,0.372,0.669,0.372
4WC7_1_B,0.372,0.453,0.372,0.372,0.314,0.372,0.34,0.372,0.372,0.669,0.372
4WCE_1_Y,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.025,0.095,0.0
4WF1_1_BB,0.108,0.0,0.114,0.0,0.0,0.0,0.0,0.0,0.0,0.371,0.162
4WF1_1_DB,0.101,0.0,0.105,0.0,0.0,0.0,0.0,0.0,0.0,0.359,0.105
4WF9_1_Y,0.0,0.0,0.0,0.0,0.0,0.031,0.0,0.0,0.0,0.1,0.0
4WFA_1_Y,0.03,0.0,0.03,0.0,0.027,0.06,0.026,0.0,0.05,0.12,0.026
4WFB_1_Y,0.0,0.0,0.0,0.0,0.0,0.031,0.0,0.0,0.0,0.101,0.0
4WFL_1_A,0.121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.366,0.0
4WFM_1_A,0.205,0.057,0.081,0.056,0.115,0.073,0.069,0.132,0.061,0.415,0.115
4WFM_1_B,0.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0
4WFN_1_Y,0.214,0.267,0.304,0.214,0.056,0.309,0.061,0.051,0.222,0.442,0.222
4WJ3_1_Q,0.183,0.183,0.183,0.0,0.0,0.183,0.0,0.0,0.0,0.598,0.516
4WJ3_1_R,0.192,0.192,0.192,0.0,0.0,0.192,0.0,0.192,0.0,0.63,0.544
4WJ3_1_S,0.183,0.183,0.183,0.0,0.0,0.183,0.0,0.0,0.0,0.598,0.516
4WJ3_1_T,0.174,0.174,0.174,0.0,0.0,0.174,0.0,0.174,0.0,0.57,0.492
4WJ4_1_B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.426,0.426
4WOI_1_AX,0.197,0.109,0.197,0.164,0.138,0.252,0.252,0.252,0.252,0.318,0.242
4WOI_1_BB,0.158,0.041,0.165,0.075,0.047,0.047,0.0,0.0,0.039,0.408,0.211
4WOI_1_CB,0.105,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.367,0.11
4WOI_1_DW,0.0,0.072,0.0,0.072,0.0,0.086,0.091,0.086,0.086,0.358,0.172
4WPO_1_AB,0.114,0.093,0.12,0.09,0.054,0.1,0.104,0.09,0.09,0.353,0.12
4WPO_1_BW,0.272,0.192,0.0,0.192,0.192,0.272,0.185,0.101,0.192,0.378,0.222
4WPO_1_BX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0
4WPO_1_BY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169,0.0
4WPO_1_CB,0.12,0.105,0.126,0.101,0.057,0.109,0.109,0.101,0.101,0.38,0.126
4WPO_1_DW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.182,0.0
4WPO_1_DX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.447,0.0
4WPO_1_DY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.354,0.0
4WQ1_1_16,0.11,0.094,0.122,0.091,0.055,0.098,0.101,0.091,0.091,0.377,0.115
4WQ1_1_1J,0.224,0.192,0.235,0.192,0.103,0.206,0.155,0.186,0.186,0.45,0.224
4WQ1_1_1K,0.0,0.0,0.0,0.177,0.0,0.0,0.204,0.0,0.0,0.0,0.0
4WQ1_1_1L,0.252,0.236,0.0,0.236,0.298,0.333,0.236,0.236,0.236,0.272,0.236
4WQ1_1_2K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.408,0.0
4WQ1_1_2L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.408,0.0
4WQ1_1_3K,0.154,0.154,0.0,0.154,0.0,0.0,0.154,0.154,0.154,0.169,0.169
4WQ1_1_3L,0.204,0.0,0.0,0.0,0.0,0.204,0.0,0.0,0.0,0.354,0.0
4WQF_1_AB,0.114,0.096,0.12,0.093,0.054,0.1,0.104,0.093,0.093,0.353,0.12
4WQF_1_BW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.309,0.0
4WQF_1_BY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169,0.0
4WQF_1_CB,0.116,0.103,0.128,0.099,0.056,0.107,0.107,0.099,0.099,0.378,0.128
4WQF_1_DW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.408,0.0
4WQF_1_DY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158,0.0
4WQR_1_16,0.158,0.137,0.173,0.133,0.105,0.141,0.101,0.133,0.133,0.408,0.158
4WQR_1_1J,0.186,0.164,0.151,0.164,0.135,0.174,0.135,0.164,0.164,0.389,0.186
4WQR_1_1K,0.314,0.177,0.224,0.204,0.157,0.314,0.314,0.333,0.314,0.392,0.298
4WQR_1_1L,0.382,0.216,0.245,0.245,0.199,0.382,0.382,0.382,0.382,0.487,0.296
4WQR_1_2K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.671,0.0
4WQR_1_2L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.548,0.0
4WQR_1_3K,0.264,0.051,0.264,0.101,0.132,0.264,0.264,0.264,0.264,0.323,0.241
4WQR_1_3L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.223,0.121
4WQU_1_AB,0.115,0.094,0.122,0.091,0.055,0.101,0.105,0.091,0.091,0.359,0.122
4WQU_1_BW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.408,0.0
4WQU_1_BY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169,0.0
4WQU_1_CB,0.137,0.119,0.142,0.116,0.049,0.125,0.129,0.119,0.116,0.312,0.142
4WQU_1_DW,0.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0
4WQU_1_DY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158,0.0
4WQY_1_AB,0.122,0.099,0.128,0.096,0.058,0.107,0.111,0.096,0.096,0.378,0.128
4WQY_1_BX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0
4WQY_1_CB,0.126,0.111,0.133,0.107,0.06,0.115,0.115,0.111,0.111,0.402,0.133
4WQY_1_DX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.447,0.0
4WR6_1_16,0.105,0.091,0.115,0.089,0.055,0.094,0.101,0.091,0.091,0.367,0.11
4WR6_1_1J,0.214,0.162,0.229,0.197,0.089,0.202,0.129,0.157,0.157,0.402,0.214
4WR6_1_1K,0.429,0.307,0.198,0.35,0.429,0.429,0.153,0.307,0.307,0.46,0.434
4WR6_1_1L,0.397,0.384,0.464,0.341,0.384,0.397,0.27,0.45,0.45,0.54,0.464
4WR6_1_2K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.354,0.0
4WR6_1_2L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.338,0.0
4WR6_1_3K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082,0.0
4WR6_1_3L,0.066,0.063,0.12,0.054,0.063,0.066,0.063,0.116,0.116,0.289,0.12
4WRA_1_16,0.168,0.144,0.176,0.139,0.112,0.155,0.107,0.139,0.139,0.438,0.168
4WRA_1_1J,0.21,0.183,0.218,0.178,0.105,0.189,0.152,0.178,0.178,0.38,0.21
4WRA_1_1K,0.153,0.145,0.073,0.123,0.153,0.153,0.123,0.127,0.127,0.145,0.153
4WRA_1_1L,0.189,0.173,0.314,0.156,0.181,0.189,0.0,0.279,0.279,0.241,0.279
4WRA_1_2K,0.0,0.0,0.0,0.0,0.0,0.218,0.0,0.218,0.218,0.617,0.218
4WRA_1_2L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.548,0.0
4WRA_1_3K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.086,0.086,0.162,0.086
4WRA_1_3L,0.135,0.135,0.142,0.118,0.135,0.135,0.118,0.177,0.177,0.246,0.177
4WRO_1_16,0.161,0.139,0.176,0.135,0.107,0.144,0.103,0.135,0.135,0.415,0.161
4WRO_1_1J,0.202,0.153,0.172,0.186,0.134,0.186,0.125,0.149,0.149,0.34,0.202
4WRO_1_1K,0.263,0.084,0.0,0.098,0.098,0.263,0.263,0.263,0.263,0.251,0.185
4WRO_1_1L,0.218,0.0,0.0,0.0,0.0,0.218,0.0,0.0,0.0,0.385,0.0
4WRO_1_2K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.471,0.0
4WRO_1_2L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.471,0.0
4WRO_1_3K,0.485,0.334,0.088,0.347,0.334,0.485,0.334,0.267,0.323,0.452,0.395
4WRO_1_3L,0.072,0.067,0.091,0.072,0.067,0.072,0.067,0.067,0.065,0.133,0.078
4WRT_1_V-R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4WSA_1_V-R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4WSB_1_V-R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4WSD_1_16,0.161,0.139,0.176,0.135,0.107,0.144,0.103,0.135,0.135,0.415,0.161
4WSD_1_1J,0.144,0.131,0.156,0.127,0.096,0.131,0.093,0.124,0.124,0.306,0.144
4WSD_1_1K,0.246,0.084,0.174,0.084,0.0,0.246,0.095,0.084,0.084,0.426,0.228
4WSD_1_1L,0.072,0.061,0.189,0.075,0.0,0.072,0.072,0.075,0.0,0.194,0.072
4WSD_1_2K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.671,0.0
4WSD_1_2L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.612,0.0
4WSD_1_3K,0.083,0.075,0.088,0.067,0.094,0.083,0.075,0.075,0.075,0.2,0.083
4WSD_1_3L,0.182,0.167,0.135,0.174,0.182,0.161,0.167,0.161,0.161,0.261,0.182
4WSM_1_16,0.156,0.135,0.162,0.131,0.104,0.139,0.104,0.135,0.135,0.402,0.156
4WSM_1_1J,0.142,0.129,0.142,0.125,0.094,0.133,0.091,0.129,0.129,0.347,0.142
4WSM_1_1K,0.555,0.277,0.32,0.416,0.48,0.555,0.0,0.48,0.555,0.679,0.555
4WSM_1_1L,0.277,0.229,0.094,0.29,0.29,0.277,0.064,0.218,0.277,0.397,0.277
4WSM_1_2K,0.202,0.154,0.109,0.189,0.202,0.189,0.154,0.148,0.143,0.267,0.189
4WSM_1_2L,0.218,0.192,0.129,0.109,0.218,0.218,0.096,0.0,0.0,0.306,0.218
4WSM_1_3K,0.158,0.0,0.158,0.0,0.0,0.158,0.0,0.0,0.0,0.277,0.158
4WSM_1_3L,0.213,0.0,0.226,0.0,0.135,0.075,0.0,0.0,0.0,0.369,0.213
4WT1_1_16,0.147,0.125,0.153,0.122,0.102,0.133,0.098,0.125,0.125,0.386,0.147
4WT1_1_1J,0.208,0.229,0.134,0.224,0.172,0.229,0.172,0.224,0.224,0.382,0.208
4WT1_1_1K,0.096,0.096,0.0,0.096,0.0,0.096,0.091,0.087,0.087,0.192,0.096
4WT1_1_1L,0.091,0.129,0.091,0.133,0.0,0.172,0.172,0.183,0.172,0.286,0.163
4WT1_1_2K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.671,0.0
4WT1_1_2L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.516,0.0
4WT1_1_3K,0.253,0.263,0.253,0.263,0.272,0.294,0.294,0.304,0.294,0.342,0.285
4WT1_1_3L,0.066,0.105,0.066,0.105,0.066,0.123,0.127,0.127,0.123,0.379,0.184
4WT8_1_C2,0.331,0.263,0.331,0.256,0.199,0.368,0.382,0.382,0.368,0.541,0.429
4WT8_1_C3,0.354,0.28,0.354,0.325,0.298,0.405,0.354,0.405,0.405,0.447,0.387
4WT8_1_C4,0.101,0.094,0.101,0.094,0.101,0.101,0.077,0.101,0.101,0.463,0.101
4WT8_1_Cs,0.171,0.153,0.177,0.15,0.089,0.157,0.125,0.15,0.15,0.377,0.177
4WT8_1_D3,0.189,0.237,0.189,0.237,0.102,0.265,0.265,0.265,0.265,0.452,0.265
4WT8_1_D4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.447,0.0
4WT8_1_Ds,0.185,0.165,0.192,0.161,0.1,0.169,0.135,0.161,0.161,0.403,0.192
4WT8_1_DV,0.169,0.231,0.0,0.161,0.169,0.169,0.161,0.094,0.161,0.242,0.161
4WU1_1_16,0.226,0.194,0.188,0.189,0.136,0.205,0.175,0.189,0.189,0.432,0.226
4WU1_1_1J,0.113,0.105,0.12,0.103,0.075,0.108,0.074,0.105,0.105,0.296,0.113
4WU1_1_2K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135,0.0
4WU1_1_2L,0.246,0.32,0.0,0.228,0.246,0.246,0.246,0.27,0.246,0.32,0.246
4WU1_1_3K,0.115,0.091,0.0,0.091,0.115,0.115,0.0,0.091,0.091,0.195,0.0
4WU1_1_3L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105,0.0
4WWW_1_RB,0.115,0.0,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.387,0.122
4WWW_1_YB,0.115,0.0,0.118,0.0,0.0,0.036,0.0,0.0,0.0,0.286,0.118
4WZJ_1_V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.183,0.0
4WZJ_1_VV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.204,0.0
4WZJ_1_VVV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169,0.0
4WZJ_1_VVVV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.183,0.0
4WZJ_1_X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.183,0.0
4WZJ_1_XX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169,0.0
4WZJ_1_XXX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.183,0.0
4WZJ_1_XXXX,0.0,0.169,0.218,0.169,0.0,0.0,0.169,0.169,0.169,0.309,0.169
4WZJ_1_Y,0.0,0.158,0.204,0.158,0.0,0.0,0.158,0.158,0.158,0.289,0.158
4WZJ_1_YY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.183,0.0
4WZJ_1_YYY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.183,0.0
4WZJ_1_YYYY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.183,0.0
4WZM_1_B-C,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
4WZO_1_16,0.152,0.137,0.173,0.133,0.101,0.137,0.098,0.129,0.129,0.398,0.158
4WZO_1_1J,0.202,0.145,0.167,0.178,0.125,0.186,0.118,0.145,0.145,0.333,0.202
4WZO_1_1K,0.404,0.378,0.0,0.378,0.283,0.404,0.378,0.378,0.378,0.356,0.378
4WZO_1_2K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.577,0.0
4WZO_1_2L,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.5,0.0
4WZO_1_3K,0.467,0.286,0.0,0.327,0.327,0.467,0.286,0.224,0.298,0.43,0.408
4WZO_1_3L,0.16,0.05,0.142,0.052,0.059,0.16,0.049,0.05,0.049,0.201,0.155
4X0A_1_B,0.109,0.202,0.154,0.109,0.189,0.109,0.101,0.109,0.109,0.483,0.109
4X0B_1_B,0.333,0.393,0.333,0.333,0.314,0.333,0.314,0.333,0.333,0.609,0.333
4X2B_1_B-C,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4X4N_1_B,0.577,0.577,0.0,0.0,0.0,0.577,0.0,0.0,0.577,0.0,0.577
4X4N_1_D,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.354
4X4N_1_G,0.408,0.408,0.0,0.408,0.577,0.408,0.408,0.408,0.408,0.0,0.0
4X4O_1_D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4X4P_1_B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4X4P_1_D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4X4P_1_F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4X4P_1_H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4X4Q_1_B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.707
4X4R_1_B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.408
4X4S_1_B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.408
4X4S_1_D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4X4T_1_D,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4X4T_1_G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4X4U_1_B,0.0,0.0,0.0,0.0,0.707,0.0,0.707,0.0,0.0,0.5,1.0
4X4U_1_D,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4X4U_1_G,0.667,0.577,0.408,0.408,0.667,0.667,0.667,0.408,0.408,0.333,0.0
4X4V_1_B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4X4V_1_D,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
4X62_1_b-a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4X64_1_b-a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4X65_1_b-a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4X66_1_b-a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4XCO_1_E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.463,0.074
4XCO_1_M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.526,0.089
4XEJ_1_A5S,0.12,0.108,0.123,0.106,0.041,0.113,0.116,0.106,0.106,0.298,0.123
4XEJ_1_AIRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4XEJ_1_B5S,0.166,0.125,0.175,0.122,0.14,0.159,0.108,0.125,0.125,0.312,0.175
4XEJ_1_BIRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4XNR_1_X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4XW0_1_A-B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4XW7_1_A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.516,0.0
4XWF_1_A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.365,0.0
4Y1I_1_A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094,0.356,0.0
4Y1I_1_B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.118,0.436,0.0
4Y1J_1_A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085,0.242,0.0
4Y1J_1_B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085,0.254,0.0
4Y1M_1_A,0.172,0.163,0.0,0.156,0.172,0.163,0.163,0.163,0.163,0.286,0.234
4Y1M_1_B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.378,0.089
4Y1N_1_A,0.033,0.123,0.0,0.101,0.039,0.099,0.096,0.063,0.096,0.28,0.094
4Y1N_1_B,0.0,0.035,0.0,0.038,0.0,0.064,0.072,0.038,0.038,0.213,0.068
4Y1O_1_A,0.041,0.112,0.0,0.046,0.042,0.104,0.119,0.071,0.122,0.231,0.135
4Y1O_1_B,0.039,0.037,0.0,0.038,0.042,0.039,0.038,0.04,0.04,0.195,0.068
4Y27_1_A,0.0,0.316,0.0,0.0,0.0,0.316,0.316,0.316,0.316,0.0,0.447
4Y4O_1_1B,0.115,0.098,0.122,0.094,0.055,0.101,0.105,0.094,0.094,0.359,0.122
4Y4O_1_2B,0.115,0.098,0.122,0.094,0.055,0.101,0.105,0.094,0.094,0.359,0.122
4Y4P_1_1B,0.114,0.096,0.12,0.093,0.054,0.1,0.104,0.093,0.093,0.353,0.12
4Y4P_1_1w,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154,0.0
4Y4P_1_1x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.447,0.0
4Y4P_1_1y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.101,0.091
4Y4P_1_2B,0.177,0.162,0.183,0.157,0.092,0.162,0.138,0.037,0.157,0.37,0.183
4Y4P_1_2w,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.0
4Y4P_1_2x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.338,0.0
4Y4P_1_2y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.096,0.0
4YAZ_1_A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099,0.0
4YAZ_1_R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094,0.0
4YB0_1_A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0
4YB0_1_R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129,0.0
4YB1_1_R,0.0,0.0,0.0,0.0,0.0,0.102,0.0,0.0,0.0,0.25,0.0
4YBB_1_CB,0.107,0.0,0.112,0.0,0.0,0.0,0.0,0.0,0.0,0.374,0.112
4YBB_1_DB,0.128,0.0,0.136,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.192
4YCO_1_D,0.0,0.08,0.0,0.08,0.0,0.139,0.139,0.124,0.124,0.439,0.314
4YCO_1_E,0.0,0.08,0.0,0.092,0.0,0.113,0.092,0.092,0.088,0.351,0.092
4YCO_1_F,0.12,0.071,0.12,0.071,0.12,0.101,0.109,0.101,0.101,0.403,0.303
4YCP_1_B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.276,0.0
4YHW_1_E-C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4YHW_1_F-D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4YN6_1_A-B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.577,0.0
4YPB_1_QV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.598,0.0
4YPB_1_QW,0.102,0.088,0.102,0.102,0.102,0.102,0.0,0.102,0.102,0.485,0.102
4YPB_1_RB,0.114,0.098,0.126,0.094,0.055,0.101,0.105,0.094,0.094,0.356,0.114
4YPB_1_XV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0
4YPB_1_XW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.334,0.0
4YPB_1_YB,0.157,0.146,0.164,0.142,0.101,0.146,0.101,0.138,0.138,0.423,0.157
4YVI_1_C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.236,0.327
4YVJ_1_C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.196,0.196
4YVK_1_C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.277,0.196
4YYE_1_C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.289,0.0
4YYE_1_D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.365,0.0
