,PPV,TPR,F1,INF-MCC
5B2O_1_B,0.306,0.55,0.393,0.41
5B2P_1_B,0.314,0.647,0.423,0.451
5B2Q_1_B,0.297,0.55,0.386,0.404
5B2R_1_A,0.565,0.684,0.619,0.622
5B2S_1_A,0.591,0.684,0.634,0.636
5B2T_1_A,0.542,0.684,0.605,0.609
5B43_1_B,0.091,0.125,0.105,0.107
5B63_1_B,0.552,0.842,0.667,0.682
5B63_1_D,0.593,0.8,0.681,0.689
5BJO_1_E,0.278,0.556,0.37,0.393
5BJO_1_Y,0.263,0.5,0.345,0.363
5BJP_1_E,0.278,0.455,0.345,0.355
5BJP_1_Y,0.25,0.455,0.323,0.337
5BKL_1_bb-qq,0.0,0.0,0.0,0.0
5BKL_1_e-P,0.0,0.0,0.0,0.0
5BKL_1_h-S,0.0,0.0,0.0,0.0
5BKL_1_m-X,0.0,0.0,0.0,0.0
5BKL_1_UU-ll,0.0,0.0,0.0,0.0
5BKL_1_WW-V,0.0,0.0,0.0,0.0
5BKN_1_bb-qq,0.0,0.0,0.0,0.0
5BKN_1_S-h,0.0,0.0,0.0,0.0
5BKN_1_T-i,0.0,0.0,0.0,0.0
5BKN_1_TT-kk,0.0,0.0,0.0,0.0
5BKN_1_UU-ll,0.0,0.0,0.0,0.0
5BKN_1_V-WW,0.0,0.0,0.0,0.0
5BKN_1_X-m,0.0,0.0,0.0,0.0
5BTM_1_A,0.455,1.0,0.625,0.674
5BTM_1_B,0.5,1.0,0.667,0.707
5BTP_1_A,0.4,1.0,0.571,0.632
5BTP_1_B,0.333,0.667,0.444,0.471
5C0X_1_R,0.0,0.0,0.0,0.0
5C45_1_X-Y,0.481,0.926,0.633,0.667
5C7U_1_B,0.676,1.0,0.806,0.822
5C7W_1_C,0.667,0.96,0.787,0.8
5C9H_1_C-D,0.875,1.0,0.933,0.935
5C9H_1_G-E,0.857,1.0,0.923,0.926
5CCB_1_N,0.541,1.0,0.702,0.735
5CCX_1_N,0.571,1.0,0.727,0.756
5CD1_1_M,0.576,0.95,0.717,0.74
5CD1_1_N,0.514,0.95,0.667,0.698
5CD4_1_L,0.833,1.0,0.909,0.913
5CD4_1_X,0.625,0.833,0.714,0.722
5CNR_1_A-B,0.0,0.0,0.0,0.0
5CNR_1_E-F,0.0,0.0,0.0,0.0
5CZP_1_QV,0.559,0.95,0.704,0.729
5CZP_1_RB,0.538,1.0,0.7,0.734
5CZP_1_XV,0.559,0.95,0.704,0.729
5CZP_1_YB,0.547,1.0,0.707,0.74
5CZZ_1_B,0.696,0.889,0.78,0.786
5D0A_1_E,0.6,1.0,0.75,0.775
5D0A_1_F,0.833,1.0,0.909,0.913
5D0B_1_F,0.625,1.0,0.769,0.791
5D5L_1_A,0.579,0.846,0.688,0.7
5D5L_1_B,0.605,0.852,0.708,0.718
5D5L_1_C,0.639,0.852,0.73,0.738
5D5L_1_D,0.639,0.852,0.73,0.738
5D8B_1_AD,0.522,1.0,0.686,0.723
5D8B_1_BD,0.606,1.0,0.755,0.778
5D8B_1_ED,0.625,1.0,0.769,0.791
5D8B_1_FD,0.606,1.0,0.755,0.778
5D8B_1_WC,0.53,1.0,0.693,0.728
5D8B_1_XC,0.606,1.0,0.755,0.778
5D8H_1_A,0.368,0.538,0.438,0.445
5D8T_1_A-B,0.0,0.0,0.0,0.0
5D99_1_A,0.364,0.5,0.421,0.426
5DAT_1_3,0.538,0.972,0.693,0.724
5DAT_1_7,0.565,0.972,0.714,0.741
5DC3_1_3,0.556,0.972,0.707,0.735
5DC3_1_7,0.547,0.972,0.7,0.729
5DCV_1_B,0.182,0.444,0.258,0.284
5DCV_1_D,0.182,0.444,0.258,0.284
5DDO_1_A,0.462,1.0,0.632,0.679
5DDO_1_B,0.522,1.0,0.686,0.722
5DE5_1_A,0.25,0.556,0.345,0.373
5DE5_1_C,0.25,0.556,0.345,0.373
5DE8_1_A,0.25,0.556,0.345,0.373
5DE8_1_C,0.25,0.556,0.345,0.373
5DEA_1_A,0.238,0.556,0.333,0.364
5DEA_1_C,0.25,0.556,0.345,0.373
5DER_1_A-B,1.0,1.0,1.0,1.0
5DER_1_C-D,1.0,1.0,1.0,1.0
5DFE_1_QV,0.625,1.0,0.769,0.791
5DFE_1_RB,0.53,1.0,0.693,0.728
5DFE_1_XV,0.576,0.95,0.717,0.74
5DFE_1_YB,0.53,1.0,0.693,0.728
5DGE_1_3,0.522,0.972,0.68,0.713
5DGE_1_7,0.556,0.972,0.707,0.735
5DGF_1_3,0.556,0.972,0.707,0.735
5DGF_1_7,0.538,0.972,0.693,0.724
5DGV_1_3,0.522,0.972,0.68,0.713
5DGV_1_7,0.565,0.972,0.714,0.741
5DH6_1_A,0.455,0.833,0.588,0.615
5DH7_1_A,0.455,0.833,0.588,0.615
5DH8_1_A,0.5,1.0,0.667,0.707
5DHC_1_A-B,1.0,1.0,1.0,1.0
5DHC_1_C-D,1.0,1.0,1.0,1.0
5DI2_1_A,0.417,1.0,0.588,0.645
5DI4_1_A,0.455,1.0,0.625,0.674
5DM6_1_Y,0.556,1.0,0.714,0.745
5DM7_1_Y,0.523,1.0,0.687,0.723
5DOX_1_1B,0.538,1.0,0.7,0.734
5DOX_1_2B,0.547,1.0,0.707,0.74
5DOY_1_1B,0.515,1.0,0.68,0.717
5DOY_1_1w,0.481,0.684,0.565,0.574
5DOY_1_1x,0.769,1.0,0.87,0.877
5DOY_1_1y,0.429,0.571,0.49,0.495
5DOY_1_2B,0.493,0.972,0.654,0.692
5DOY_1_2w,0.414,0.857,0.558,0.596
5DOY_1_2x,0.741,1.0,0.851,0.861
5DOY_1_2y,0.281,0.375,0.321,0.325
5DQK_1_A,0.455,1.0,0.625,0.674
5DUN_1_A,0.3,0.6,0.4,0.424
5DV7_1_A-B,1.0,1.0,1.0,1.0
5E3H_1_B-C,1.0,1.0,1.0,1.0
5E54_1_A,0.367,0.846,0.512,0.557
5E54_1_B,0.568,0.875,0.689,0.705
5E6M_1_C,0.543,0.95,0.691,0.718
5E6M_1_E,0.543,0.95,0.691,0.718
5E7K_1_16,0.544,1.0,0.705,0.738
5E7K_1_1J,0.529,1.0,0.692,0.727
5E7K_1_1K,0.633,0.905,0.745,0.757
5E7K_1_1L,0.516,0.8,0.627,0.643
5E7K_1_2K,0.741,1.0,0.851,0.861
5E7K_1_2L,0.625,0.952,0.755,0.772
5E7K_1_3K,0.5,0.905,0.644,0.673
5E7K_1_3L,0.613,0.905,0.731,0.745
5E81_1_16,0.552,1.0,0.712,0.743
5E81_1_1J,0.578,1.0,0.733,0.76
5E81_1_1K,0.594,0.95,0.731,0.751
5E81_1_1L,0.429,0.75,0.545,0.567
5E81_1_2K,0.769,0.952,0.851,0.856
5E81_1_2L,0.769,0.952,0.851,0.856
5E81_1_3K,0.563,0.857,0.679,0.694
5E81_1_3L,0.6,1.0,0.75,0.775
5EAO_1_A,0.5,1.0,0.667,0.707
5EAQ_1_A,0.417,1.0,0.588,0.645
5ED1_1_C-B,0.87,0.952,0.909,0.91
5ED2_1_C-B,0.909,0.952,0.93,0.93
5ED2_1_F-E,0.909,0.952,0.93,0.93
5EL4_1_16,0.544,1.0,0.705,0.738
5EL4_1_1J,0.5,1.0,0.667,0.707
5EL4_1_1K,0.36,0.818,0.5,0.543
5EL4_1_1L,0.594,1.0,0.745,0.771
5EL4_1_2K,0.8,1.0,0.889,0.894
5EL4_1_2L,0.833,1.0,0.909,0.913
5EL4_1_3K,0.514,0.818,0.632,0.649
5EL4_1_3L,0.588,1.0,0.741,0.767
5EL5_1_16,0.578,1.0,0.733,0.76
5EL5_1_1J,0.514,1.0,0.679,0.717
5EL5_1_1K,0.167,0.417,0.238,0.264
5EL5_1_1L,0.484,0.714,0.577,0.588
5EL5_1_2K,0.8,0.952,0.87,0.873
5EL5_1_2L,0.69,0.909,0.784,0.792
5EL5_1_3K,0.571,0.909,0.702,0.721
5EL5_1_3L,0.455,0.75,0.566,0.584
5EL6_1_16,0.561,1.0,0.718,0.749
5EL6_1_1J,0.507,1.0,0.673,0.712
5EL6_1_1K,0.333,0.917,0.489,0.553
5EL6_1_1L,0.455,0.75,0.566,0.584
5EL6_1_2K,0.769,0.952,0.851,0.856
5EL6_1_2L,0.741,0.952,0.833,0.84
5EL6_1_3K,0.429,0.9,0.581,0.621
5EL6_1_3L,0.576,0.905,0.704,0.722
5EL7_1_16,0.552,1.0,0.712,0.743
5EL7_1_1J,0.569,1.0,0.725,0.754
5EL7_1_1K,0.29,0.75,0.419,0.467
5EL7_1_1L,0.531,0.773,0.63,0.641
5EL7_1_2K,0.714,0.952,0.816,0.825
5EL7_1_2L,0.769,0.952,0.851,0.856
5EL7_1_3K,0.417,0.75,0.536,0.559
5EL7_1_3L,0.419,0.765,0.542,0.566
5EPI_1_D,0.5,1.0,0.667,0.707
5EPI_1_H,0.5,1.0,0.667,0.707
5EPI_1_L,0.5,1.0,0.667,0.707
5EPI_1_P,0.5,1.0,0.667,0.707
5EPI_1_T,0.5,1.0,0.667,0.707
5EPI_1_X,0.5,1.0,0.667,0.707
5EW4_1_B-A,0.0,0.0,0.0,0.0
5EW7_1_B-A,0.0,0.0,0.0,0.0
5F5F_1_B,0.75,1.0,0.857,0.866
5F5F_1_D,0.714,1.0,0.833,0.845
5F5F_1_F,0.714,1.0,0.833,0.845
5F5F_1_H,0.75,1.0,0.857,0.866
5F5H_1_C,0.7,1.0,0.824,0.837
5F5H_1_D,0.5,0.857,0.632,0.655
5F8G_1_B-C,0.6,1.0,0.75,0.775
5F8H_1_B-C,0.545,1.0,0.706,0.739
5F8I_1_B-C,0.6,1.0,0.75,0.775
5F8J_1_B-C,0.909,1.0,0.952,0.953
5F8K_1_1B,0.522,1.0,0.686,0.723
5F8K_1_1x,0.741,1.0,0.851,0.861
5F8K_1_2B,0.556,1.0,0.714,0.745
5F8K_1_2x,0.741,1.0,0.851,0.861
5F8L_1_B-C,0.818,1.0,0.9,0.905
5F8M_1_B-C,0.818,1.0,0.9,0.905
5F8N_1_B-C,0.75,1.0,0.857,0.866
5F98_1_B,0.909,1.0,0.952,0.953
5F98_1_D,0.909,1.0,0.952,0.953
5F98_1_F,0.909,1.0,0.952,0.953
5F98_1_H,0.769,1.0,0.87,0.877
5F98_1_J,0.909,1.0,0.952,0.953
5F98_1_L,1.0,1.0,1.0,1.0
5F9F_1_B,0.833,1.0,0.909,0.913
5F9F_1_D,1.0,1.0,1.0,1.0
5F9F_1_F,0.909,1.0,0.952,0.953
5F9F_1_H,0.833,1.0,0.909,0.913
5F9F_1_J,0.909,1.0,0.952,0.953
5F9F_1_L,0.909,1.0,0.952,0.953
5F9H_1_B,0.75,1.0,0.857,0.866
5F9H_1_D,0.9,1.0,0.947,0.949
5F9H_1_F,0.818,1.0,0.9,0.905
5F9H_1_H,0.75,1.0,0.857,0.866
5F9H_1_J,0.818,1.0,0.9,0.905
5F9H_1_L,0.9,1.0,0.947,0.949
5F9R_1_A,0.581,0.962,0.725,0.748
5FDU_1_1B,0.538,1.0,0.7,0.734
5FDU_1_2B,0.522,1.0,0.686,0.723
5FDV_1_1B,0.522,1.0,0.686,0.723
5FDV_1_2B,0.522,1.0,0.686,0.723
5FJ0_1_A-B,0.368,1.0,0.538,0.607
5FJ1_1_A,0.556,1.0,0.714,0.745
5FJ1_1_B,0.556,1.0,0.714,0.745
5FJ1_1_C,0.556,1.0,0.714,0.745
5FJ1_1_D,0.556,1.0,0.714,0.745
5FJ1_1_E,0.5,1.0,0.667,0.707
5FJ1_1_F,0.556,1.0,0.714,0.745
5FJ1_1_G,0.556,1.0,0.714,0.745
5FJ1_1_H,0.556,1.0,0.714,0.745
5FJ4_1_D,0.231,0.3,0.261,0.263
5FJ4_1_H,0.25,0.333,0.286,0.289
5FJC_1_A,0.409,0.667,0.507,0.522
5FK1_1_A,0.689,0.939,0.795,0.804
5FK2_1_A,0.652,0.968,0.779,0.794
5FK3_1_A,0.652,0.968,0.779,0.794
5FK4_1_A,0.698,0.909,0.789,0.796
5FK5_1_A,0.698,0.968,0.811,0.822
5FK6_1_A,0.698,0.938,0.8,0.809
5FKD_1_A,0.714,0.938,0.811,0.818
5FKE_1_A,0.721,0.969,0.827,0.836
5FKF_1_A,0.682,0.938,0.789,0.8
5FKG_1_A,0.738,0.969,0.838,0.846
5FKH_1_A,0.732,0.938,0.822,0.828
5FL8_1_y,0.289,0.393,0.333,0.337
5FL8_1_z,0.5,0.75,0.6,0.612
5FLX_1_z,0.182,0.313,0.23,0.238
5FMZ_1_H,0.25,1.0,0.4,0.5
5FMZ_1_V,0.25,1.0,0.4,0.5
5FQ5_1_A,0.36,1.0,0.529,0.6
5FW1_1_A,0.6,0.938,0.732,0.75
5FW2_1_A,0.625,0.938,0.75,0.765
5FW3_1_A,0.652,0.938,0.769,0.782
5G4T_1_A-B,0.111,1.0,0.2,0.333
5G4U_1_A-B,0.105,0.286,0.154,0.173
5G4U_1_E-F,0.111,0.286,0.16,0.178
5G4U_1_I-J,0.111,0.286,0.16,0.178
5G4V_1_A-B,0.0,0.0,0.0,0.0
5G4V_1_E-F,0.0,0.0,0.0,0.0
5GAD_1_1,0.65,0.929,0.765,0.777
5GAD_1_B,0.581,1.0,0.735,0.762
5GAE_1_B,0.578,1.0,0.733,0.76
5GAF_1_1,0.65,0.929,0.765,0.777
5GAF_1_B,0.581,1.0,0.735,0.762
5GAG_1_1,0.619,0.929,0.743,0.758
5GAG_1_B,0.578,1.0,0.733,0.76
5GAH_1_1,0.65,0.929,0.765,0.777
5GAH_1_B,0.581,1.0,0.735,0.762
5GAK_1_3,0.614,0.972,0.753,0.773
5GAK_1_A,0.488,1.0,0.656,0.698
5GAK_1_B,0.571,0.952,0.714,0.738
5GAM_1_U,0.349,0.595,0.44,0.456
5GAM_1_W,0.889,1.0,0.941,0.943
5GAN_1_U,0.349,0.595,0.44,0.456
5GAN_1_V-W,0.606,0.754,0.672,0.676
5GAO_1_V,0.5,0.75,0.6,0.612
5GAP_1_V,0.786,0.917,0.846,0.849
5GMK_1_D,0.756,1.0,0.861,0.87
5GMK_1_E-L,0.529,0.61,0.567,0.568
5H0R_1_H-I,0.0,0.0,0.0,0.0
5H1K_1_C-D,0.0,0.0,0.0,0.0
5H1S_1_B,0.463,0.714,0.562,0.575
5H4P_1_3,0.565,0.972,0.714,0.741
5H5U_1_5,0.625,1.0,0.769,0.791
5H5U_1_B,0.587,1.0,0.74,0.766
5H9E_1_L,0.455,0.714,0.556,0.57
5H9F_1_L,0.625,0.714,0.667,0.668
5HAU_1_1B,0.537,1.0,0.699,0.733
5HAU_1_1w,0.769,1.0,0.87,0.877
5HAU_1_2B,0.5,1.0,0.667,0.707
5HAU_1_2w,0.741,1.0,0.851,0.861
5HBX_1_A-B,1.0,1.0,1.0,1.0
5HBX_1_C-D,1.0,1.0,1.0,1.0
5HC9_1_C,0.645,0.952,0.769,0.784
5HC9_1_D,0.583,1.0,0.737,0.764
5HCP_1_1B,0.515,1.0,0.68,0.717
5HCP_1_1x,0.769,1.0,0.87,0.877
5HCP_1_2B,0.493,1.0,0.66,0.702
5HCP_1_2x,0.741,1.0,0.851,0.861
5HCQ_1_1B,0.522,1.0,0.686,0.722
5HCQ_1_1x,0.769,1.0,0.87,0.877
5HCQ_1_2B,0.473,1.0,0.642,0.688
5HCQ_1_2x,0.714,1.0,0.833,0.845
5HCR_1_1B,0.538,1.0,0.7,0.734
5HCR_1_1x,0.769,1.0,0.87,0.877
5HCR_1_2B,0.493,1.0,0.66,0.702
5HCR_1_2x,0.714,1.0,0.833,0.845
5HD1_1_1B,0.522,1.0,0.686,0.723
5HD1_1_1x,0.769,1.0,0.87,0.877
5HD1_1_2B,0.493,0.972,0.654,0.692
5HD1_1_2x,0.714,1.0,0.833,0.845
5HKV_1_Y,0.167,0.353,0.226,0.243
5HL7_1_Y,0.2,0.353,0.255,0.266
5HN2_1_B-A,0.0,0.0,0.0,0.0
5HN2_1_C-D,0.0,0.0,0.0,0.0
5HN2_1_E-F,0.0,0.0,0.0,0.0
5HNJ_1_A-B,0.0,0.0,0.0,0.0
5HNJ_1_C-D,0.0,0.0,0.0,0.0
5HNJ_1_E-F,0.0,0.0,0.0,0.0
5HNQ_1_A-B,0.0,0.0,0.0,0.0
5HNQ_1_C-D,0.0,0.0,0.0,0.0
5HNQ_1_E-F,0.0,0.0,0.0,0.0
5HNQ_1_G-H,0.0,0.0,0.0,0.0
5HNQ_1_I-J,0.0,0.0,0.0,0.0
5HNQ_1_K-L,0.0,0.0,0.0,0.0
5HO4_1_B,0.0,0.0,0.0,0.0
5HP2_1_C-B,0.808,1.0,0.894,0.899
5HP3_1_C-B,0.741,0.952,0.833,0.84
5HR6_1_C,0.625,1.0,0.769,0.791
5HR6_1_D,0.613,0.95,0.745,0.763
5HR7_1_C,0.625,1.0,0.769,0.791
5HR7_1_D,0.606,1.0,0.755,0.778
5HSW_1_B,0.222,1.0,0.364,0.471
5I4L_1_3,0.547,0.972,0.7,0.729
5I4L_1_7,0.556,0.972,0.707,0.735
5IB7_1_16,0.552,1.0,0.712,0.743
5IB7_1_1J,0.569,1.0,0.725,0.754
5IB7_1_1K,0.531,0.81,0.642,0.656
5IB7_1_1L,0.486,0.818,0.61,0.631
5IB7_1_2K,0.769,0.952,0.851,0.856
5IB7_1_2L,0.769,0.952,0.851,0.856
5IB7_1_3K,0.516,0.8,0.627,0.643
5IB7_1_3L,0.583,0.955,0.724,0.746
5IB8_1_16,0.544,1.0,0.705,0.738
5IB8_1_1J,0.544,1.0,0.705,0.738
5IB8_1_1K,0.543,0.864,0.667,0.685
5IB8_1_1L,0.5,0.762,0.604,0.617
5IB8_1_2K,0.8,0.952,0.87,0.873
5IB8_1_2L,0.833,0.952,0.889,0.891
5IB8_1_3K,0.516,0.8,0.627,0.643
5IB8_1_3L,0.606,0.909,0.727,0.742
5IBB_1_16,0.552,1.0,0.712,0.743
5IBB_1_1J,0.554,1.0,0.713,0.744
5IBB_1_1K,0.655,0.95,0.776,0.789
5IBB_1_1L,0.355,0.55,0.431,0.442
5IBB_1_2K,0.741,0.952,0.833,0.84
5IBB_1_2L,0.714,0.952,0.816,0.825
5IBB_1_3K,0.516,0.762,0.615,0.627
5IBB_1_3L,0.568,1.0,0.724,0.753
5ID6_1_G,0.455,1.0,0.625,0.674
5IEM_9_A,0.733,0.957,0.83,0.838
5IMQ_1_4,0.526,1.0,0.69,0.725
5IMQ_1_5,0.55,0.957,0.698,0.725
5IMQ_1_E,0.563,0.973,0.713,0.74
5IMR_1_4,0.513,1.0,0.678,0.716
5IMR_1_5,0.488,0.955,0.646,0.683
5IMR_1_E,0.556,0.946,0.7,0.725
5IQR_1_3,0.574,1.0,0.729,0.757
5IQR_1_4,0.487,0.95,0.644,0.68
5IQR_1_5,0.667,1.0,0.8,0.816
5IQR_1_6,0.571,0.8,0.667,0.676
5IT8_1_CB,0.556,1.0,0.714,0.745
5IT8_1_DB,0.578,1.0,0.733,0.76
5IT9_1_i,0.258,0.523,0.346,0.368
5J01_1_A,0.465,0.798,0.588,0.609
5J02_1_A,0.481,0.802,0.601,0.621
5J0M_1_B,0.833,1.0,0.909,0.913
5J1O_2_B,0.769,1.0,0.87,0.877
5J2W_1_B,0.909,1.0,0.952,0.953
5J30_1_QV,0.588,1.0,0.741,0.767
5J30_1_RB,0.515,1.0,0.68,0.717
5J30_1_XV,0.571,1.0,0.727,0.756
5J30_1_YB,0.538,1.0,0.7,0.734
5J3C_1_QV,0.556,1.0,0.714,0.745
5J3C_1_RB,0.522,1.0,0.686,0.723
5J3C_1_XV,0.606,1.0,0.755,0.778
5J3C_1_YB,0.538,1.0,0.7,0.734
5J4B_1_1B,0.529,1.0,0.692,0.728
5J4B_1_1w,0.393,0.524,0.449,0.454
5J4B_1_1x,0.741,1.0,0.851,0.861
5J4B_1_1y,0.4,0.571,0.471,0.478
5J4B_1_2B,0.515,0.944,0.667,0.698
5J4B_1_2w,0.37,0.526,0.435,0.442
5J4B_1_2x,0.741,1.0,0.851,0.861
5J4B_1_2y,0.3,0.391,0.34,0.343
5J4C_1_1B,0.537,1.0,0.699,0.733
5J4C_1_1w,0.393,0.524,0.449,0.454
5J4C_1_1x,0.741,1.0,0.851,0.861
5J4C_1_1y,0.4,0.571,0.471,0.478
5J4C_1_2B,0.486,0.944,0.642,0.677
5J4C_1_2w,0.37,0.526,0.435,0.442
5J4C_1_2x,0.769,1.0,0.87,0.877
5J4C_1_2y,0.281,0.375,0.321,0.325
5J5B_1_CB,0.538,1.0,0.7,0.734
5J5B_1_DB,0.561,1.0,0.718,0.749
5J7L_1_CB,0.547,1.0,0.707,0.74
5J7L_1_DB,0.578,1.0,0.733,0.76
5J88_1_CB,0.556,1.0,0.714,0.745
5J88_1_DB,0.569,1.0,0.725,0.754
5J8A_1_CB,0.556,1.0,0.714,0.745
5J8A_1_DB,0.578,1.0,0.733,0.76
5J8B_1_B,0.537,1.0,0.699,0.733
5J8B_1_w,0.379,0.524,0.44,0.446
5J8B_1_x,0.741,1.0,0.851,0.861
5J8B_1_y,0.448,0.684,0.542,0.554
5J91_1_CB,0.538,1.0,0.7,0.734
5J91_1_DB,0.561,1.0,0.718,0.749
5JAJ_1_X-Y,0.818,1.0,0.9,0.905
5JB2_1_X-Y,0.778,1.0,0.875,0.882
5JB3_1_4,0.645,1.0,0.784,0.803
5JBG_1_X,0.9,1.0,0.947,0.949
5JBH_1_4,0.69,1.0,0.816,0.83
5JBJ_1_X-Y,0.75,1.0,0.857,0.866
5JC3_1_C-D,0.545,1.0,0.706,0.739
5JC3_1_X-Y,0.545,1.0,0.706,0.739
5JC7_1_X-Y,0.957,1.0,0.978,0.978
5JC9_1_CB,0.547,1.0,0.707,0.74
5JC9_1_DB,0.561,1.0,0.718,0.749
5JCF_1_C-D,0.545,1.0,0.706,0.739
5JCF_1_Y-X,0.909,1.0,0.952,0.953
5JCH_1_U-V,0.429,1.0,0.6,0.655
5JCH_1_X-Y,0.462,1.0,0.632,0.679
5JCS_1_y,0.289,0.393,0.333,0.337
5JCS_1_z,0.5,0.75,0.6,0.612
5JPQ_1_3,0.288,0.636,0.396,0.428
5JTE_1_AW,0.645,0.909,0.755,0.766
5JTE_1_AX,0.692,0.947,0.8,0.81
5JTE_1_AY,0.714,0.909,0.8,0.806
5JTE_1_BB,0.547,1.0,0.707,0.74
5JU8_1_AX,0.731,0.95,0.826,0.833
5JU8_1_AY,0.741,0.909,0.816,0.821
5JU8_1_BB,0.53,1.0,0.693,0.728
5JUO_1_D,0.614,0.972,0.753,0.773
5JUO_1_EC,0.547,0.778,0.642,0.652
5JUP_1_D,0.574,0.972,0.722,0.747
5JUP_1_EC,0.5,0.761,0.603,0.617
5JUS_1_D,0.603,0.972,0.745,0.766
5JUS_1_EC,0.53,0.745,0.619,0.628
5JUT_1_D,0.614,0.972,0.753,0.773
5JUT_1_EC,0.438,0.64,0.52,0.53
5JUU_1_D,0.583,0.972,0.729,0.753
5JUU_1_EC,0.479,0.745,0.583,0.598
5JVG_1_Y,0.515,0.971,0.673,0.707
5JVH_1_Y,0.538,1.0,0.7,0.734
5JXS_1_B-C,0.667,1.0,0.8,0.816
5K0Y_1_N,0.396,0.905,0.551,0.598
5K36_1_L,0.0,0.0,0.0,0.0
5K7C_1_A,0.458,1.0,0.629,0.677
5K7D_1_A,0.5,1.0,0.667,0.707
5K7E_1_A,0.44,1.0,0.611,0.663
5KCR_1_1B,0.587,1.0,0.74,0.766
5KCR_1_1x,0.714,1.0,0.833,0.845
5KCS_1_1B,0.614,0.972,0.753,0.773
5KH8_2_A,0.778,1.0,0.875,0.882
5KK5_1_B,0.0,0.0,0.0,0.0
5KL1_1_C,0.0,0.0,0.0,0.0
5KMZ_4_A,0.667,1.0,0.8,0.816
5KPS_1_29,0.578,1.0,0.733,0.76
5KPS_1_31,0.588,1.0,0.741,0.767
5KPS_1_32,0.647,1.0,0.786,0.804
5KPV_1_28,0.569,1.0,0.725,0.754
5KPV_1_30,0.622,1.0,0.767,0.788
5KPV_1_31,0.606,1.0,0.755,0.778
5KPV_1_32,0.647,1.0,0.786,0.804
5KPW_1_28,0.587,1.0,0.74,0.766
5KPW_1_30,0.59,1.0,0.742,0.768
5KPW_1_31,0.606,1.0,0.755,0.778
5KPW_1_32,0.697,1.0,0.821,0.835
5KPX_1_28,0.569,1.0,0.725,0.754
5KPX_1_30,0.639,1.0,0.78,0.799
5KPX_1_31,0.625,1.0,0.769,0.791
5KPX_1_32,0.595,0.957,0.733,0.754
5KPY_1_A,0.622,0.793,0.697,0.702
5KQE_11_A,0.933,1.0,0.966,0.966
5KRG_1_A-B,1.0,1.0,1.0,1.0
5KRG_1_C-D,1.0,1.0,1.0,1.0
5KTJ_1_A,0.25,0.545,0.343,0.369
5KTJ_1_C,0.261,0.545,0.353,0.377
5KVJ_1_A-B,1.0,1.0,1.0,1.0
5KX9_1_X-Y,0.481,0.862,0.617,0.644
5L00_1_A-B,1.0,1.0,1.0,1.0
5L00_1_C-D,1.0,1.0,1.0,1.0
5L1Z_1_N,0.0,0.0,0.0,0.0
5L2L_1_C,0.0,0.0,0.0,0.0
5L2L_1_D,0.0,0.0,0.0,0.0
5L2L_1_G,0.0,0.0,0.0,0.0
5L2L_1_H,0.0,0.0,0.0,0.0
5L3P_1_B,0.679,1.0,0.809,0.824
5L3P_1_x,0.714,1.0,0.833,0.845
5L3P_1_y,0.76,0.905,0.826,0.829
5L4O_1_A,0.69,0.952,0.8,0.81
5LI0_1_B,0.167,0.324,0.22,0.232
5LJ3_1_U,0.407,0.611,0.489,0.499
5LJ3_1_Z-V,0.604,0.775,0.679,0.684
5LJ5_1_U,0.407,0.611,0.489,0.499
5LJ5_1_Z-V,0.604,0.775,0.679,0.684
5LKS_1_L7,0.465,0.917,0.617,0.653
5LM7_1_G,0.833,1.0,0.909,0.913
5LM7_1_R,0.833,1.0,0.909,0.913
5LMQ_1_Z,0.625,1.0,0.769,0.791
5LMR_1_Z,0.645,0.952,0.769,0.784
5LMS_1_Z,0.667,0.952,0.784,0.797
5LMT_1_Z,0.741,0.952,0.833,0.84
5LMU_1_Z,0.769,1.0,0.87,0.877
5LMV_1_Z,0.741,1.0,0.851,0.861
5LQO_1_A-B,0.0,0.0,0.0,0.0
5LQT_1_A-B,0.0,0.0,0.0,0.0
5LQW_1_5,0.382,0.583,0.462,0.472
5LQW_1_6-2,0.644,0.725,0.682,0.684
5LR3_1_A-B,0.0,0.0,0.0,0.0
5LR4_1_A-B,0.0,0.0,0.0,0.0
5LR4_1_C-D,0.0,0.0,0.0,0.0
5LR5_1_A-B,0.833,1.0,0.909,0.913
5LR5_1_C-D,0.833,1.0,0.909,0.913
5LSN_1_A,0.857,1.0,0.923,0.926
5LWJ_1_A,0.533,0.8,0.64,0.653
5LYB_1_3,0.53,0.972,0.686,0.718
5LYB_1_7,0.538,0.972,0.693,0.724
5LYS_1_A,0.7,0.955,0.808,0.817
5LYS_1_B,0.724,0.955,0.824,0.831
5LYU_1_A,0.71,0.957,0.815,0.824
5LYU_1_B,0.71,0.957,0.815,0.824
5LYV_1_A,0.656,0.955,0.778,0.791
5LYV_1_B,0.656,0.955,0.778,0.791
5LZA_1_B,0.627,1.0,0.771,0.792
5LZA_1_v,0.667,1.0,0.8,0.816
5LZB_1_B,0.569,1.0,0.725,0.754
5LZB_1_v,0.667,1.0,0.8,0.816
5LZB_1_x,0.111,0.111,0.111,0.111
5LZB_1_y,0.429,0.913,0.583,0.626
5LZC_1_B,0.587,1.0,0.74,0.766
5LZC_1_v,0.667,1.0,0.8,0.816
5LZC_1_x,0.091,0.1,0.095,0.095
5LZC_1_y,0.438,0.913,0.592,0.632
5LZD_1_B,0.607,1.0,0.755,0.779
