,PPV,TPR,F1,INF-MCC
4WJ3_1_R,0.867,1.0,0.929,0.931
4WJ3_1_S,0.839,1.0,0.912,0.916
4WJ3_1_T,0.813,1.0,0.897,0.901
4WJ4_1_B,0.788,1.0,0.881,0.888
4WOI_1_AX,0.583,0.808,0.677,0.686
4WOI_1_BB,0.677,0.978,0.8,0.814
4WOI_1_CB,0.672,0.977,0.796,0.81
4WOI_1_DW,0.73,0.964,0.831,0.839
4WPO_1_AB,0.667,0.939,0.78,0.791
4WPO_1_BW,0.741,1.0,0.851,0.861
4WPO_1_BX,0.778,0.955,0.857,0.862
4WPO_1_BY,0.778,1.0,0.875,0.882
4WPO_1_CB,0.692,0.938,0.796,0.806
4WPO_1_DW,0.5,0.789,0.612,0.628
4WPO_1_DX,0.808,0.955,0.875,0.878
4WPO_1_DY,0.667,1.0,0.8,0.816
4WQ1_1_16,0.676,1.0,0.807,0.822
4WQ1_1_1J,0.692,1.0,0.818,0.832
4WQ1_1_1K,0.655,0.905,0.76,0.77
4WQ1_1_1L,0.577,0.789,0.667,0.675
4WQ1_1_2K,0.778,0.955,0.857,0.862
4WQ1_1_2L,0.778,0.955,0.857,0.862
4WQ1_1_3K,0.615,0.842,0.711,0.72
4WQ1_1_3L,0.769,0.952,0.851,0.856
4WQF_1_AB,0.667,0.939,0.78,0.791
4WQF_1_BW,0.679,1.0,0.809,0.824
4WQF_1_BY,0.778,1.0,0.875,0.882
4WQF_1_CB,0.703,0.938,0.804,0.812
4WQF_1_DW,0.704,1.0,0.826,0.839
4WQF_1_DY,0.593,0.941,0.727,0.747
4WQR_1_16,0.682,0.978,0.804,0.817
4WQR_1_1J,0.652,1.0,0.789,0.808
4WQR_1_1K,0.594,0.792,0.679,0.686
4WQR_1_1L,0.677,0.875,0.764,0.77
4WQR_1_2K,0.846,0.957,0.898,0.9
4WQR_1_2L,0.815,0.957,0.88,0.883
4WQR_1_3K,0.564,0.846,0.677,0.691
4WQR_1_3L,0.6,0.808,0.689,0.696
4WQU_1_AB,0.676,0.939,0.786,0.797
4WQU_1_BW,0.704,1.0,0.826,0.839
4WQU_1_BY,0.778,1.0,0.875,0.882
4WQU_1_CB,0.647,0.898,0.752,0.762
4WQU_1_DW,0.655,1.0,0.792,0.809
4WQU_1_DY,0.593,0.941,0.727,0.747
4WQY_1_AB,0.708,0.939,0.807,0.815
4WQY_1_BX,0.815,0.957,0.88,0.883
4WQY_1_CB,0.726,0.938,0.818,0.825
4WQY_1_DX,0.846,0.957,0.898,0.9
4WR6_1_16,0.672,1.0,0.804,0.82
4WR6_1_1J,0.662,1.0,0.796,0.813
4WR6_1_1K,0.556,0.909,0.69,0.711
4WR6_1_1L,0.513,0.87,0.645,0.668
4WR6_1_2K,0.8,0.952,0.87,0.873
4WR6_1_2L,0.75,0.913,0.824,0.828
4WR6_1_3K,0.541,0.909,0.678,0.701
4WR6_1_3L,0.548,0.958,0.697,0.724
4WRA_1_16,0.697,1.0,0.821,0.835
4WRA_1_1J,0.688,0.978,0.807,0.82
4WRA_1_1K,0.472,0.81,0.596,0.618
4WRA_1_1L,0.459,0.85,0.596,0.625
4WRA_1_2K,0.815,0.957,0.88,0.883
4WRA_1_2L,0.815,0.957,0.88,0.883
4WRA_1_3K,0.538,0.913,0.677,0.701
4WRA_1_3L,0.488,0.955,0.646,0.683
4WRO_1_16,0.692,0.978,0.811,0.823
4WRO_1_1J,0.629,0.978,0.765,0.784
4WRO_1_1K,0.643,0.857,0.735,0.742
4WRO_1_1L,0.724,1.0,0.84,0.851
4WRO_1_2K,0.778,0.955,0.857,0.862
4WRO_1_2L,0.778,0.955,0.857,0.862
4WRO_1_3K,0.667,0.909,0.769,0.778
4WRO_1_3L,0.567,0.773,0.654,0.662
4WRT_1_V-R,0.5,0.8,0.615,0.632
4WSA_1_V-R,0.25,0.286,0.267,0.267
4WSB_1_V-R,0.556,0.556,0.556,0.556
4WSD_1_16,0.692,0.978,0.811,0.823
4WSD_1_1J,0.647,0.957,0.772,0.787
4WSD_1_1K,0.704,0.905,0.792,0.798
4WSD_1_1L,0.618,0.955,0.75,0.768
4WSD_1_2K,0.846,0.957,0.898,0.9
4WSD_1_2L,0.815,0.957,0.88,0.883
4WSD_1_3K,0.629,0.88,0.733,0.744
4WSD_1_3L,0.733,1.0,0.846,0.856
4WSM_1_16,0.672,1.0,0.804,0.82
4WSM_1_1J,0.652,0.978,0.783,0.799
4WSM_1_1K,0.743,1.0,0.852,0.862
4WSM_1_1L,0.667,0.963,0.788,0.801
4WSM_1_2K,0.667,1.0,0.8,0.816
4WSM_1_2L,0.71,1.0,0.83,0.842
4WSM_1_3K,0.618,0.875,0.724,0.735
4WSM_1_3L,0.59,0.958,0.73,0.752
4WT1_1_16,0.662,1.0,0.796,0.813
4WT1_1_1J,0.638,0.978,0.772,0.79
4WT1_1_1K,0.552,0.842,0.667,0.682
4WT1_1_1L,0.667,0.88,0.759,0.766
4WT1_1_2K,0.846,0.957,0.898,0.9
4WT1_1_2L,0.808,0.955,0.875,0.878
4WT1_1_3K,0.538,0.778,0.636,0.647
4WT1_1_3L,0.676,0.926,0.781,0.791
4WT8_1_C2,0.706,0.923,0.8,0.807
4WT8_1_C3,0.667,0.889,0.762,0.77
4WT8_1_C4,0.765,1.0,0.867,0.874
4WT8_1_Cs,0.652,0.978,0.783,0.799
4WT8_1_D3,0.714,1.0,0.833,0.845
4WT8_1_D4,0.8,0.96,0.873,0.876
4WT8_1_Ds,0.682,0.978,0.804,0.817
4WT8_1_DV,0.45,0.643,0.529,0.538
4WTA_1_T-P,0.0,0.0,0.0,0.0
4WTC_1_T-P,0.6,1.0,0.75,0.775
4WTD_1_T-P,0.4,1.0,0.571,0.632
4WTE_1_T-P,0.0,0.0,0.0,0.0
4WTF_1_T-P,0.0,0.0,0.0,0.0
4WTG_1_T-P,0.0,0.0,0.0,0.0
4WU1_1_16,0.657,1.0,0.793,0.811
4WU1_1_1J,0.603,0.978,0.746,0.768
4WU1_1_2K,0.625,0.909,0.741,0.754
4WU1_1_2L,0.69,0.909,0.784,0.792
4WU1_1_3K,0.526,0.909,0.667,0.692
4WU1_1_3L,0.625,0.909,0.741,0.754
4WWW_1_RB,0.662,0.977,0.789,0.804
4WWW_1_YB,0.583,0.955,0.724,0.746
4WZJ_1_V,0.63,0.81,0.708,0.714
4WZJ_1_VV,0.63,0.81,0.708,0.714
4WZJ_1_VVV,0.607,0.81,0.694,0.701
4WZJ_1_VVVV,0.63,0.81,0.708,0.714
4WZJ_1_X,0.63,0.81,0.708,0.714
4WZJ_1_XX,0.607,0.81,0.694,0.701
4WZJ_1_XXX,0.63,0.81,0.708,0.714
4WZJ_1_XXXX,0.643,0.857,0.735,0.742
4WZJ_1_Y,0.621,0.857,0.72,0.729
4WZJ_1_YY,0.63,0.81,0.708,0.714
4WZJ_1_YYY,0.63,0.81,0.708,0.714
4WZJ_1_YYYY,0.63,0.81,0.708,0.714
4WZM_1_B-C,1.0,1.0,1.0,1.0
4WZO_1_16,0.682,0.978,0.804,0.817
4WZO_1_1J,0.62,0.957,0.752,0.77
4WZO_1_1K,0.667,0.909,0.769,0.778
4WZO_1_2K,0.84,0.955,0.894,0.895
4WZO_1_2L,0.733,0.957,0.83,0.838
4WZO_1_3K,0.69,0.909,0.784,0.792
4WZO_1_3L,0.472,0.773,0.586,0.604
4WZQ_1_B-C,1.0,1.0,1.0,1.0
4X0A_1_B,0.727,1.0,0.842,0.853
4X0B_1_B,0.771,0.964,0.857,0.862
4X2B_1_B-C,0.571,1.0,0.727,0.756
4X4N_1_B,0.692,1.0,0.818,0.832
4X4N_1_D,0.643,1.0,0.783,0.802
4X4N_1_G,0.5,0.714,0.588,0.598
4X4O_1_B,1.0,1.0,1.0,1.0
4X4O_1_D,0.923,1.0,0.96,0.961
4X4P_1_B,0.923,1.0,0.96,0.961
4X4P_1_D,0.769,0.909,0.833,0.836
4X4P_1_F,0.75,0.857,0.8,0.802
4X4P_1_H,0.7,0.778,0.737,0.738
4X4Q_1_B,0.857,1.0,0.923,0.926
4X4Q_1_D,0.9,0.9,0.9,0.9
4X4R_1_B,0.857,1.0,0.923,0.926
4X4R_1_D,0.667,0.75,0.706,0.707
4X4S_1_B,0.857,1.0,0.923,0.926
4X4S_1_D,0.6,0.75,0.667,0.671
4X4T_1_B,1.0,1.0,1.0,1.0
4X4T_1_D,0.917,1.0,0.957,0.957
4X4T_1_G,0.75,0.857,0.8,0.802
4X4U_1_B,0.9,0.9,0.9,0.9
4X4U_1_D,0.9,0.9,0.9,0.9
4X4U_1_G,0.7,1.0,0.824,0.837
4X4V_1_B,0.833,1.0,0.909,0.913
4X4V_1_D,1.0,1.0,1.0,1.0
4X62_1_b-a,0.4,1.0,0.571,0.632
4X64_1_b-a,0.0,0.0,0.0,0.0
4X65_1_b-a,0.5,1.0,0.667,0.707
4X66_1_b-a,0.667,1.0,0.8,0.816
4XCO_1_E,0.604,0.97,0.744,0.765
4XCO_1_M,0.627,0.97,0.762,0.78
4XEJ_1_A5S,0.618,0.933,0.743,0.759
4XEJ_1_AIRE,0.333,0.714,0.455,0.488
4XEJ_1_B5S,0.571,0.957,0.715,0.739
4XEJ_1_BIRE,0.263,0.714,0.385,0.434
4XNR_1_X,0.526,0.952,0.678,0.708
4XW0_1_A-B,0.0,0.0,0.0,0.0
4XW7_1_A,0.792,0.95,0.864,0.867
4XWF_1_A,0.76,0.95,0.844,0.85
4Y1I_1_A,0.766,1.0,0.867,0.875
4Y1I_1_B,0.8,1.0,0.889,0.894
4Y1J_1_A,0.745,0.972,0.843,0.851
4Y1J_1_B,0.745,1.0,0.854,0.863
4Y1M_1_A,0.667,0.846,0.746,0.751
4Y1M_1_B,0.8,1.0,0.889,0.894
4Y1N_1_A,0.602,0.892,0.718,0.732
4Y1N_1_B,0.554,0.878,0.679,0.697
4Y1O_1_A,0.56,0.875,0.683,0.7
4Y1O_1_B,0.524,0.867,0.653,0.674
4Y27_1_A,0.455,1.0,0.625,0.674
4Y4O_1_1B,0.672,0.938,0.783,0.794
4Y4O_1_2B,0.672,0.938,0.783,0.794
4Y4P_1_1B,0.662,0.938,0.776,0.788
4Y4P_1_1w,0.75,0.955,0.84,0.846
4Y4P_1_1x,0.846,0.957,0.898,0.9
4Y4P_1_1y,0.677,1.0,0.808,0.823
4Y4P_1_2B,0.647,0.936,0.765,0.778
4Y4P_1_2w,0.5,0.833,0.625,0.645
4Y4P_1_2x,0.786,0.957,0.863,0.867
4Y4P_1_2y,0.485,0.941,0.64,0.676
4YAZ_1_A,0.429,0.947,0.59,0.637
4YAZ_1_R,0.409,0.947,0.571,0.623
4YB0_1_A,0.439,0.947,0.6,0.645
4YB0_1_R,0.45,0.947,0.61,0.653
4YB1_1_R,0.561,0.92,0.697,0.718
4YBB_1_CB,0.672,0.977,0.796,0.81
4YBB_1_DB,0.698,0.978,0.815,0.826
4YCO_1_D,0.771,0.964,0.857,0.862
4YCO_1_E,0.677,0.875,0.764,0.77
4YCO_1_F,0.697,0.885,0.78,0.785
4YCP_1_B,0.667,0.957,0.786,0.799
4YHW_1_E-C,0.882,1.0,0.938,0.939
4YHW_1_F-D,0.882,1.0,0.938,0.939
4YN6_1_A-B,0.882,1.0,0.938,0.939
4YPB_1_QV,0.839,1.0,0.912,0.916
4YPB_1_QW,0.743,0.963,0.839,0.846
4YPB_1_RB,0.682,1.0,0.811,0.826
4YPB_1_XV,0.844,1.0,0.915,0.919
4YPB_1_XW,0.727,0.96,0.828,0.836
4YPB_1_YB,0.708,1.0,0.829,0.841
4YVI_1_C,0.706,0.96,0.814,0.823
4YVJ_1_C,0.686,0.96,0.8,0.811
4YVK_1_C,0.714,0.962,0.82,0.829
4YYE_1_C,0.649,1.0,0.787,0.805
4YYE_1_D,0.667,1.0,0.8,0.816
4YZV_1_QV,0.839,1.0,0.912,0.916
4YZV_1_RB,0.692,1.0,0.818,0.832
4YZV_1_XV,0.844,1.0,0.915,0.919
4YZV_1_YB,0.697,1.0,0.821,0.835
4Z0C_1_B,0.0,0.0,0.0,0.0
4Z0C_1_C,0.0,0.0,0.0,0.0
4Z31_1_C-D,0.714,1.0,0.833,0.845
4Z31_1_E,0.833,1.0,0.909,0.913
4Z31_1_F,0.833,1.0,0.909,0.913
4Z3S_1_1B,0.672,0.938,0.783,0.794
4Z3S_1_1w,0.84,1.0,0.913,0.917
4Z3S_1_1x,0.808,0.955,0.875,0.878
4Z3S_1_1y,0.75,1.0,0.857,0.866
4Z3S_1_2B,0.647,0.917,0.759,0.77
4Z3S_1_2w,0.552,0.941,0.696,0.721
4Z3S_1_2x,0.808,0.955,0.875,0.878
4Z3S_1_2y,0.533,1.0,0.696,0.73
4Z4C_1_B-D,1.0,1.0,1.0,1.0
4Z4D_1_B-D,1.0,1.0,1.0,1.0
4Z4E_1_B-D,1.0,1.0,1.0,1.0
4Z4F_1_B-D,0.889,1.0,0.941,0.943
4Z4G_1_B-D,1.0,1.0,1.0,1.0
4Z4H_1_B-D,0.889,1.0,0.941,0.943
4Z4I_1_B-D,0.889,1.0,0.941,0.943
4Z7K_1_C,0.0,0.0,0.0,0.0
4Z7L_1_C,1.0,1.0,1.0,1.0
4Z7L_1_F,1.0,1.0,1.0,1.0
4Z7L_1_I,1.0,1.0,1.0,1.0
4Z8C_1_1B,0.692,0.938,0.796,0.806
4Z8C_1_1x,0.846,0.957,0.898,0.9
4Z8C_1_2B,0.682,0.938,0.789,0.8
4Z8C_1_2x,0.846,0.957,0.898,0.9
4ZC7_1_A-B,0.667,1.0,0.8,0.816
4ZC7_1_C-D,0.667,1.0,0.8,0.816
4ZDO_1_E,0.389,0.667,0.491,0.509
4ZDP_1_E,0.364,0.667,0.471,0.492
4ZER_1_1B,0.662,0.938,0.776,0.788
4ZER_1_1x,0.815,0.957,0.88,0.883
4ZER_1_2B,0.682,0.938,0.789,0.8
4ZER_1_2x,0.815,0.957,0.88,0.883
4ZLD_1_B,1.0,1.0,1.0,1.0
4ZNP_1_A,0.645,0.952,0.769,0.784
4ZNP_1_B,0.516,0.889,0.653,0.677
4ZSN_1_QV,0.813,1.0,0.897,0.901
4ZSN_1_RB,0.703,1.0,0.826,0.839
4ZSN_1_XV,0.844,1.0,0.915,0.919
4ZSN_1_YB,0.687,1.0,0.814,0.829
4ZT0_1_B,0.625,0.833,0.714,0.722
4ZT0_1_D,0.652,0.833,0.732,0.737
4ZT9_1_B,0.652,0.833,0.732,0.737
4ZT9_1_D,0.652,0.833,0.732,0.737
5A17_1_A,0.692,0.75,0.72,0.721
5A18_1_A,0.692,0.75,0.72,0.721
5A2Q_1_3,0.156,0.442,0.23,0.262
5A8L_1_A,0.057,0.2,0.088,0.107
5A8L_1_B,0.05,0.111,0.069,0.075
5A8L_1_P,1.0,1.0,1.0,1.0
5A9Z_1_AB,0.552,0.822,0.661,0.674
5AA0_1_AB,0.552,0.822,0.661,0.674
5AA0_1_BC,0.658,0.926,0.769,0.78
5AA0_1_BD,0.594,0.826,0.691,0.7
5AA0_1_BE,0.69,0.952,0.8,0.81
5ADY_1_A,0.563,0.93,0.702,0.724
5AFI_1_B,0.746,0.978,0.846,0.854
5AFI_1_v,0.724,0.955,0.824,0.831
5AFI_1_w,0.45,0.818,0.581,0.607
5AFI_1_y,0.633,0.905,0.745,0.757
5AH5_1_C,0.568,0.955,0.712,0.736
5AH5_1_D,0.553,0.955,0.7,0.726
5AJ0_1_A4,0.646,0.894,0.75,0.76
5AJ0_1_Bv,0.778,1.0,0.875,0.882
5AJ0_1_Bw,0.714,0.893,0.794,0.799
5AKA_1_7,0.677,1.0,0.808,0.823
5AKA_1_A,0.705,0.977,0.819,0.83
5AMQ_1_B-c,1.0,1.0,1.0,1.0
5AMR_1_B-C,1.0,1.0,1.0,1.0
5AOX_1_C,0.439,0.783,0.563,0.586
5AOX_1_F,0.439,0.783,0.563,0.586
5APN_1_7,0.621,0.9,0.735,0.747
5APO_1_7,0.597,0.881,0.712,0.725
5AXM_1_P,0.719,0.958,0.821,0.83
5AXN_1_P,0.613,0.95,0.745,0.763
5AXW_1_B,0.857,0.947,0.9,0.901
5AY2_1_A-B,0.375,1.0,0.545,0.612
5AY2_1_C-D,0.375,1.0,0.545,0.612
5AY3_1_A-B,0.3,1.0,0.462,0.548
5AY4_1_A-B,0.3,1.0,0.462,0.548
5B2O_1_B,0.25,0.643,0.36,0.401
5B2P_1_B,0.4,1.0,0.571,0.632
5B2Q_1_B,0.243,0.643,0.353,0.395
5B2R_1_A,0.652,0.789,0.714,0.718
5B2S_1_A,0.682,0.789,0.732,0.734
5B2T_1_A,0.625,0.789,0.698,0.702
5B43_1_B,0.182,0.25,0.211,0.213
5B63_1_B,0.621,1.0,0.766,0.788
5B63_1_D,0.667,1.0,0.8,0.816
5BJO_1_E,0.5,1.0,0.667,0.707
5BJO_1_Y,0.474,1.0,0.643,0.688
5BJP_1_E,0.556,1.0,0.714,0.745
5BJP_1_Y,0.5,1.0,0.667,0.707
5BKL_1_bb-qq,0.0,0.0,0.0,0.0
5BKL_1_e-P,0.0,0.0,0.0,0.0
5BKL_1_h-S,0.0,0.0,0.0,0.0
5BKL_1_m-X,0.0,0.0,0.0,0.0
5BKL_1_UU-ll,0.0,0.0,0.0,0.0
5BKL_1_WW-V,0.0,0.0,0.0,0.0
5BKN_1_bb-qq,0.0,0.0,0.0,0.0
5BKN_1_S-h,0.0,0.0,0.0,0.0
5BKN_1_T-i,0.0,0.0,0.0,0.0
5BKN_1_TT-kk,0.0,0.0,0.0,0.0
5BKN_1_UU-ll,0.0,0.0,0.0,0.0
5BKN_1_V-WW,0.0,0.0,0.0,0.0
5BKN_1_X-m,0.0,0.0,0.0,0.0
5BTM_1_A,0.591,1.0,0.743,0.769
5BTM_1_B,0.65,1.0,0.788,0.806
5BTP_1_A,0.92,1.0,0.958,0.959
5BTP_1_B,0.958,1.0,0.979,0.979
5C0X_1_R,0.667,0.667,0.667,0.667
5C45_1_X-Y,0.519,0.964,0.675,0.708
5C7U_1_B,0.676,1.0,0.806,0.822
5C7W_1_C,0.611,1.0,0.759,0.782
5C9H_1_C-D,0.875,1.0,0.933,0.935
5C9H_1_G-E,0.857,1.0,0.923,0.926
5CCB_1_N,0.676,0.926,0.781,0.791
5CCX_1_N,0.714,1.0,0.833,0.845
5CD1_1_M,0.697,0.885,0.78,0.785
5CD1_1_N,0.649,0.857,0.738,0.746
5CD4_1_L,0.833,1.0,0.909,0.913
5CD4_1_X,0.75,1.0,0.857,0.866
5CNR_1_A-B,0.0,0.0,0.0,0.0
5CNR_1_E-F,0.0,0.0,0.0,0.0
5CZP_1_QV,0.735,0.926,0.82,0.825
5CZP_1_RB,0.692,0.938,0.796,0.806
5CZP_1_XV,0.735,0.962,0.833,0.841
5CZP_1_YB,0.703,0.938,0.804,0.812
5CZZ_1_B,0.783,0.947,0.857,0.861
5D0A_1_E,0.6,1.0,0.75,0.775
5D0A_1_F,0.833,1.0,0.909,0.913
5D0B_1_F,0.75,1.0,0.857,0.866
5D5L_1_A,0.474,0.9,0.621,0.653
5D5L_1_B,0.474,0.9,0.621,0.653
5D5L_1_C,0.5,0.9,0.643,0.671
5D5L_1_D,0.5,0.9,0.643,0.671
5D8B_1_AD,0.657,0.957,0.779,0.793
5D8B_1_BD,0.818,1.0,0.9,0.905
5D8B_1_ED,0.844,1.0,0.915,0.919
5D8B_1_FD,0.818,1.0,0.9,0.905
5D8B_1_WC,0.667,0.957,0.786,0.799
5D8B_1_XC,0.818,1.0,0.9,0.905
5D8H_1_A,0.368,0.778,0.5,0.535
5D8T_1_A-B,0.0,0.0,0.0,0.0
5D99_1_A,0.0,0.0,0.0,0.0
5DAT_1_3,0.569,0.881,0.692,0.708
5DAT_1_7,0.597,0.881,0.712,0.725
5DC3_1_3,0.571,0.857,0.686,0.7
5DC3_1_7,0.578,0.881,0.698,0.714
5DCV_1_B,0.136,0.6,0.222,0.286
5DCV_1_D,0.136,0.6,0.222,0.286
5DDO_1_A,0.731,1.0,0.844,0.855
5DDO_1_B,0.826,1.0,0.905,0.909
5DE5_1_A,0.55,1.0,0.71,0.742
5DE5_1_C,0.55,1.0,0.71,0.742
5DE8_1_A,0.55,1.0,0.71,0.742
5DE8_1_C,0.55,1.0,0.71,0.742
5DEA_1_A,0.524,1.0,0.688,0.724
5DEA_1_C,0.55,1.0,0.71,0.742
5DER_1_A-B,0.667,1.0,0.8,0.816
5DER_1_C-D,0.667,1.0,0.8,0.816
5DFE_1_QV,0.844,1.0,0.915,0.919
5DFE_1_RB,0.682,0.938,0.789,0.8
5DFE_1_XV,0.758,0.962,0.847,0.853
5DFE_1_YB,0.682,0.938,0.789,0.8
5DGE_1_3,0.552,0.881,0.679,0.697
5DGE_1_7,0.587,0.881,0.705,0.719
5DGF_1_3,0.571,0.857,0.686,0.7
5DGF_1_7,0.569,0.881,0.692,0.708
5DGV_1_3,0.552,0.881,0.679,0.697
5DGV_1_7,0.597,0.881,0.712,0.725
5DH6_1_A,0.455,1.0,0.625,0.674
5DH7_1_A,0.455,1.0,0.625,0.674
5DH8_1_A,0.5,1.0,0.667,0.707
5DHC_1_A-B,1.0,1.0,1.0,1.0
5DHC_1_C-D,1.0,1.0,1.0,1.0
5DI2_1_A,0.5,1.0,0.667,0.707
5DI4_1_A,0.545,1.0,0.706,0.739
5DM6_1_Y,0.619,0.975,0.757,0.777
5DM7_1_Y,0.585,0.974,0.731,0.755
5DOX_1_1B,0.692,0.938,0.796,0.806
5DOX_1_2B,0.688,0.936,0.793,0.802
5DOY_1_1B,0.662,0.938,0.776,0.788
5DOY_1_1w,0.778,1.0,0.875,0.882
5DOY_1_1x,0.808,0.955,0.875,0.878
5DOY_1_1y,0.75,1.0,0.857,0.866
5DOY_1_2B,0.634,0.918,0.75,0.763
5DOY_1_2w,0.724,0.955,0.824,0.831
5DOY_1_2x,0.778,0.955,0.857,0.862
5DOY_1_2y,0.5,0.941,0.653,0.686
5DQK_1_A,0.545,1.0,0.706,0.739
5DUN_1_A,0.667,0.952,0.784,0.797
5DV7_1_A-B,0.944,1.0,0.971,0.972
5E3H_1_B-C,1.0,1.0,1.0,1.0
5E54_1_A,0.4,0.706,0.511,0.531
5E54_1_B,0.486,0.947,0.643,0.679
5E6M_1_C,0.714,1.0,0.833,0.845
5E6M_1_E,0.714,1.0,0.833,0.845
5E7K_1_16,0.676,1.0,0.807,0.822
5E7K_1_1J,0.643,0.978,0.776,0.793
5E7K_1_1K,0.6,0.857,0.706,0.717
5E7K_1_1L,0.516,0.8,0.627,0.643
5E7K_1_2K,0.815,0.957,0.88,0.883
5E7K_1_2L,0.656,0.875,0.75,0.758
5E7K_1_3K,0.579,0.88,0.698,0.714
5E7K_1_3L,0.645,0.909,0.755,0.766
5E81_1_16,0.687,1.0,0.814,0.829
5E81_1_1J,0.703,0.978,0.818,0.829
5E81_1_1K,0.5,0.941,0.653,0.686
5E81_1_1L,0.5,0.824,0.622,0.642
5E81_1_2K,0.846,0.957,0.898,0.9
5E81_1_2L,0.808,0.913,0.857,0.859
5E81_1_3K,0.625,0.833,0.714,0.722
5E81_1_3L,0.629,1.0,0.772,0.793
5EAO_1_A,0.6,1.0,0.75,0.775
5EAQ_1_A,0.5,1.0,0.667,0.707
5ED1_1_C-B,0.826,0.95,0.884,0.886
5ED2_1_C-B,0.864,0.95,0.905,0.906
5ED2_1_F-E,0.864,0.95,0.905,0.906
5EL4_1_16,0.676,1.0,0.807,0.822
5EL4_1_1J,0.608,0.978,0.75,0.771
5EL4_1_1K,0.52,0.813,0.634,0.65
5EL4_1_1L,0.656,1.0,0.792,0.81
5EL4_1_2K,0.84,0.955,0.894,0.895
5EL4_1_2L,0.833,0.952,0.889,0.891
5EL4_1_3K,0.571,0.8,0.667,0.676
5EL4_1_3L,0.647,0.957,0.772,0.787
5EL5_1_16,0.719,1.0,0.836,0.848
5EL5_1_1J,0.625,1.0,0.769,0.791
5EL5_1_1K,0.167,0.294,0.213,0.221
5EL5_1_1L,0.484,0.714,0.577,0.588
5EL5_1_2K,0.84,0.955,0.894,0.895
5EL5_1_2L,0.724,0.913,0.808,0.813
5EL5_1_3K,0.657,0.885,0.754,0.762
5EL5_1_3L,0.545,0.783,0.643,0.653
5EL6_1_16,0.697,1.0,0.821,0.835
5EL6_1_1J,0.616,0.978,0.756,0.777
5EL6_1_1K,0.424,0.824,0.56,0.591
5EL6_1_1L,0.455,0.75,0.566,0.584
5EL6_1_2K,0.846,0.957,0.898,0.9
5EL6_1_2L,0.778,0.955,0.857,0.862
5EL6_1_3K,0.476,0.87,0.615,0.643
5EL6_1_3L,0.667,0.917,0.772,0.782
5EL7_1_16,0.687,1.0,0.814,0.829
5EL7_1_1J,0.677,0.957,0.793,0.805
5EL7_1_1K,0.387,0.706,0.5,0.523
5EL7_1_1L,0.531,0.773,0.63,0.641
5EL7_1_2K,0.786,0.957,0.863,0.867
5EL7_1_2L,0.808,0.955,0.875,0.878
5EL7_1_3K,0.444,0.696,0.542,0.556
5EL7_1_3L,0.419,0.684,0.52,0.536
5EPI_1_D,0.75,1.0,0.857,0.866
5EPI_1_H,0.75,1.0,0.857,0.866
5EPI_1_L,0.75,1.0,0.857,0.866
5EPI_1_P,0.75,1.0,0.857,0.866
5EPI_1_T,0.75,1.0,0.857,0.866
5EPI_1_X,0.75,1.0,0.857,0.866
5EW4_1_B-A,0.222,0.4,0.286,0.298
5EW7_1_B-A,0.222,0.4,0.286,0.298
5F5F_1_B,1.0,1.0,1.0,1.0
5F5F_1_D,1.0,1.0,1.0,1.0
5F5F_1_F,1.0,1.0,1.0,1.0
5F5F_1_H,1.0,1.0,1.0,1.0
5F5H_1_C,0.7,1.0,0.824,0.837
5F5H_1_D,0.5,0.857,0.632,0.655
5F8G_1_B-C,0.9,1.0,0.947,0.949
5F8H_1_B-C,0.818,1.0,0.9,0.905
5F8I_1_B-C,0.9,1.0,0.947,0.949
5F8J_1_B-C,0.909,1.0,0.952,0.953
5F8K_1_1B,0.672,0.938,0.783,0.794
5F8K_1_1x,0.815,0.957,0.88,0.883
5F8K_1_2B,0.714,0.938,0.811,0.818
5F8K_1_2x,0.815,0.957,0.88,0.883
5F8L_1_B-C,0.818,1.0,0.9,0.905
5F8M_1_B-C,0.818,1.0,0.9,0.905
5F8N_1_B-C,0.875,1.0,0.933,0.935
5F98_1_B,0.909,1.0,0.952,0.953
5F98_1_D,0.909,1.0,0.952,0.953
5F98_1_F,0.909,1.0,0.952,0.953
5F98_1_H,0.769,1.0,0.87,0.877
5F98_1_J,0.909,1.0,0.952,0.953
5F98_1_L,1.0,1.0,1.0,1.0
5F9F_1_B,0.833,1.0,0.909,0.913
5F9F_1_D,1.0,1.0,1.0,1.0
5F9F_1_F,0.909,1.0,0.952,0.953
5F9F_1_H,0.833,1.0,0.909,0.913
5F9F_1_J,0.909,1.0,0.952,0.953
5F9F_1_L,0.909,1.0,0.952,0.953
5F9H_1_B,0.75,1.0,0.857,0.866
5F9H_1_D,0.9,1.0,0.947,0.949
5F9H_1_F,0.818,1.0,0.9,0.905
5F9H_1_H,0.75,1.0,0.857,0.866
5F9H_1_J,0.818,1.0,0.9,0.905
5F9H_1_L,0.9,1.0,0.947,0.949
5F9R_1_A,0.674,0.935,0.784,0.794
5FDU_1_1B,0.692,0.938,0.796,0.806
5FDU_1_2B,0.672,0.938,0.783,0.794
5FDV_1_1B,0.672,0.938,0.783,0.794
5FDV_1_2B,0.672,0.938,0.783,0.794
5FJ0_1_A-B,0.211,0.444,0.286,0.306
5FJ1_1_A,0.444,0.8,0.571,0.596
5FJ1_1_B,0.444,0.8,0.571,0.596
5FJ1_1_C,0.444,0.8,0.571,0.596
5FJ1_1_D,0.444,0.8,0.571,0.596
