,PPV,TPR,F1,INF-MCC
4WQ1_1_2L,0.741,1.0,0.851,0.861
4WQ1_1_3K,0.731,0.95,0.826,0.833
4WQ1_1_3L,0.692,0.947,0.8,0.81
4WQF_1_AB,0.565,0.951,0.709,0.733
4WQF_1_BW,0.393,0.5,0.44,0.443
4WQF_1_BY,0.741,1.0,0.851,0.861
4WQF_1_CB,0.594,0.95,0.731,0.751
4WQF_1_DW,0.407,0.5,0.449,0.451
4WQF_1_DY,0.259,0.304,0.28,0.281
4WQR_1_16,0.576,0.927,0.71,0.73
4WQR_1_1J,0.565,0.951,0.709,0.733
4WQR_1_1K,0.531,0.85,0.654,0.672
4WQR_1_1L,0.581,0.947,0.72,0.742
4WQR_1_2K,0.769,1.0,0.87,0.877
4WQR_1_2L,0.741,1.0,0.851,0.861
4WQR_1_3K,0.513,0.952,0.667,0.699
4WQR_1_3L,0.486,0.81,0.607,0.627
4WQU_1_AB,0.574,0.951,0.716,0.739
4WQU_1_BW,0.407,0.5,0.449,0.451
4WQU_1_BY,0.741,1.0,0.851,0.861
4WQU_1_CB,0.559,0.927,0.697,0.72
4WQU_1_DW,0.379,0.5,0.431,0.435
4WQU_1_DY,0.259,0.304,0.28,0.281
4WQY_1_AB,0.6,0.951,0.736,0.755
4WQY_1_BX,0.741,1.0,0.851,0.861
4WQY_1_CB,0.613,0.95,0.745,0.763
4WQY_1_DX,0.769,1.0,0.87,0.877
4WR6_1_16,0.567,0.95,0.71,0.734
4WR6_1_1J,0.574,0.951,0.716,0.739
4WR6_1_1K,0.528,0.95,0.679,0.708
4WR6_1_1L,0.41,0.8,0.542,0.573
4WR6_1_2K,0.8,1.0,0.889,0.894
4WR6_1_2L,0.714,1.0,0.833,0.845
4WR6_1_3K,0.514,0.95,0.667,0.698
4WR6_1_3L,0.452,0.905,0.603,0.64
4WRA_1_16,0.591,0.951,0.729,0.75
4WRA_1_1J,0.609,0.951,0.743,0.761
4WRA_1_1K,0.472,0.85,0.607,0.634
4WRA_1_1L,0.432,0.842,0.571,0.603
4WRA_1_2K,0.741,1.0,0.851,0.861
4WRA_1_2L,0.741,1.0,0.851,0.861
4WRA_1_3K,0.487,0.95,0.644,0.68
4WRA_1_3L,0.442,0.95,0.603,0.648
4WRO_1_16,0.585,0.927,0.717,0.736
4WRO_1_1J,0.557,0.951,0.703,0.728
4WRO_1_1K,0.643,0.9,0.75,0.761
4WRO_1_1L,0.655,1.0,0.792,0.809
4WRO_1_2K,0.741,1.0,0.851,0.861
4WRO_1_2L,0.741,1.0,0.851,0.861
4WRO_1_3K,0.667,1.0,0.8,0.816
4WRO_1_3L,0.533,0.8,0.64,0.653
4WRT_1_V-R,0.0,0.0,0.0,0.0
4WSA_1_V-R,0.0,0.0,0.0,0.0
4WSB_1_V-R,0.556,1.0,0.714,0.745
4WSD_1_16,0.585,0.927,0.717,0.736
4WSD_1_1J,0.574,0.951,0.716,0.739
4WSD_1_1K,0.667,0.9,0.766,0.775
4WSD_1_1L,0.559,1.0,0.717,0.748
4WSD_1_2K,0.769,1.0,0.87,0.877
4WSD_1_2L,0.741,1.0,0.851,0.861
4WSD_1_3K,0.571,1.0,0.727,0.756
4WSD_1_3L,0.4,0.571,0.471,0.478
4WSM_1_16,0.567,0.95,0.71,0.734
4WSM_1_1J,0.565,0.951,0.709,0.733
4WSM_1_1K,0.686,1.0,0.814,0.828
4WSM_1_1L,0.615,0.923,0.738,0.754
4WSM_1_2K,0.636,1.0,0.778,0.798
4WSM_1_2L,0.677,1.0,0.808,0.823
4WSM_1_3K,0.559,0.905,0.691,0.711
4WSM_1_3L,0.385,0.714,0.5,0.524
4WT1_1_16,0.559,0.95,0.704,0.729
4WT1_1_1J,0.565,0.951,0.709,0.733
4WT1_1_1K,0.379,0.524,0.44,0.446
4WT1_1_1L,0.606,0.952,0.741,0.76
4WT1_1_2K,0.769,1.0,0.87,0.877
4WT1_1_2L,0.769,1.0,0.87,0.877
4WT1_1_3K,0.487,0.864,0.623,0.649
4WT1_1_3L,0.541,0.87,0.667,0.686
4WT8_1_C2,0.588,0.909,0.714,0.731
4WT8_1_C3,0.611,1.0,0.759,0.782
4WT8_1_C4,0.588,1.0,0.741,0.767
4WT8_1_Cs,0.551,0.95,0.697,0.723
4WT8_1_D3,0.6,1.0,0.75,0.775
4WT8_1_D4,0.633,0.95,0.76,0.776
4WT8_1_Ds,0.576,0.95,0.717,0.74
4WT8_1_DV,0.4,0.615,0.485,0.496
4WTA_1_T-P,0.0,0.0,0.0,0.0
4WTC_1_T-P,0.0,0.0,0.0,0.0
4WTD_1_T-P,0.0,0.0,0.0,0.0
4WTE_1_T-P,0.8,1.0,0.889,0.894
4WTF_1_T-P,0.0,0.0,0.0,0.0
4WTG_1_T-P,0.0,0.0,0.0,0.0
4WU1_1_16,0.557,0.951,0.703,0.728
4WU1_1_1J,0.521,0.927,0.667,0.695
4WU1_1_2K,0.594,0.95,0.731,0.751
4WU1_1_2L,0.655,0.95,0.776,0.789
4WU1_1_3K,0.5,0.95,0.655,0.689
4WU1_1_3L,0.594,0.95,0.731,0.751
4WWW_1_RB,0.308,0.645,0.417,0.446
4WWW_1_YB,0.278,0.645,0.388,0.423
4WZJ_1_V,0.667,0.947,0.783,0.795
4WZJ_1_VV,0.667,0.947,0.783,0.795
4WZJ_1_VVV,0.643,0.947,0.766,0.78
4WZJ_1_VVVV,0.667,0.947,0.783,0.795
4WZJ_1_X,0.667,0.947,0.783,0.795
4WZJ_1_XX,0.643,0.947,0.766,0.78
4WZJ_1_XXX,0.667,0.947,0.783,0.795
4WZJ_1_XXXX,0.643,0.947,0.766,0.78
4WZJ_1_Y,0.621,0.947,0.75,0.767
4WZJ_1_YY,0.667,0.947,0.783,0.795
4WZJ_1_YYY,0.667,0.947,0.783,0.795
4WZJ_1_YYYY,0.667,0.947,0.783,0.795
4WZM_1_B-C,0.833,1.0,0.909,0.913
4WZO_1_16,0.576,0.927,0.71,0.73
4WZO_1_1J,0.549,0.951,0.696,0.723
4WZO_1_1K,0.667,1.0,0.8,0.816
4WZO_1_2K,0.8,1.0,0.889,0.894
4WZO_1_2L,0.667,1.0,0.8,0.816
4WZO_1_3K,0.69,1.0,0.816,0.83
4WZO_1_3L,0.444,0.8,0.571,0.596
4WZQ_1_B-C,0.833,1.0,0.909,0.913
4X0A_1_B,0.576,1.0,0.731,0.759
4X0B_1_B,0.6,1.0,0.75,0.775
4X2B_1_B-C,0.571,1.0,0.727,0.756
4X4N_1_B,0.846,1.0,0.917,0.92
4X4N_1_D,0.786,1.0,0.88,0.886
4X4N_1_G,0.5,0.714,0.588,0.598
4X4O_1_B,1.0,1.0,1.0,1.0
4X4O_1_D,0.923,1.0,0.96,0.961
4X4P_1_B,0.923,1.0,0.96,0.961
4X4P_1_D,0.846,1.0,0.917,0.92
4X4P_1_F,0.75,0.857,0.8,0.802
4X4P_1_H,0.6,0.75,0.667,0.671
4X4Q_1_B,0.857,1.0,0.923,0.926
4X4Q_1_D,0.9,0.9,0.9,0.9
4X4R_1_B,0.857,1.0,0.923,0.926
4X4R_1_D,0.667,0.6,0.632,0.632
4X4S_1_B,0.857,1.0,0.923,0.926
4X4S_1_D,0.6,0.6,0.6,0.6
4X4T_1_B,1.0,1.0,1.0,1.0
4X4T_1_D,0.917,1.0,0.957,0.957
4X4T_1_G,0.625,0.833,0.714,0.722
4X4U_1_B,0.8,0.889,0.842,0.843
4X4U_1_D,1.0,1.0,1.0,1.0
4X4U_1_G,0.7,1.0,0.824,0.837
4X4V_1_B,0.917,1.0,0.957,0.957
4X4V_1_D,0.429,0.5,0.462,0.463
4X62_1_b-a,0.0,0.0,0.0,0.0
4X64_1_b-a,0.0,0.0,0.0,0.0
4X65_1_b-a,0.5,1.0,0.667,0.707
4X66_1_b-a,0.667,1.0,0.8,0.816
4XCO_1_E,0.566,1.0,0.723,0.752
4XCO_1_M,0.588,1.0,0.741,0.767
4XEJ_1_A5S,0.529,0.923,0.673,0.699
4XEJ_1_AIRE,0.333,0.714,0.455,0.488
4XEJ_1_B5S,0.494,0.95,0.65,0.685
4XEJ_1_BIRE,0.263,0.714,0.385,0.434
4XNR_1_X,0.553,1.0,0.712,0.743
4XW0_1_A-B,0.0,0.0,0.0,0.0
4XW7_1_A,0.583,0.778,0.667,0.674
4XWF_1_A,0.56,0.778,0.651,0.66
4Y1I_1_A,0.596,0.848,0.7,0.711
4Y1I_1_B,0.622,0.848,0.718,0.727
4Y1J_1_A,0.596,0.848,0.7,0.711
4Y1J_1_B,0.596,0.848,0.7,0.711
4Y1M_1_A,0.606,0.87,0.714,0.726
4Y1M_1_B,0.72,1.0,0.837,0.849
4Y1N_1_A,0.585,0.947,0.724,0.745
4Y1N_1_B,0.485,0.797,0.603,0.622
4Y1O_1_A,0.528,0.857,0.653,0.673
4Y1O_1_B,0.573,0.947,0.714,0.736
4Y27_1_A,0.545,0.857,0.667,0.684
4Y4O_1_1B,0.567,0.95,0.71,0.734
4Y4O_1_2B,0.567,0.95,0.71,0.734
4Y4P_1_1B,0.559,0.95,0.704,0.729
4Y4P_1_1w,0.714,1.0,0.833,0.845
4Y4P_1_1x,0.769,1.0,0.87,0.877
4Y4P_1_1y,0.645,1.0,0.784,0.803
4Y4P_1_2B,0.544,0.949,0.692,0.718
4Y4P_1_2w,0.2,0.273,0.231,0.234
4Y4P_1_2x,0.714,1.0,0.833,0.845
4Y4P_1_2y,0.212,0.304,0.25,0.254
4YAZ_1_A,0.357,0.789,0.492,0.531
4YAZ_1_R,0.341,0.789,0.476,0.519
4YB0_1_A,0.366,0.789,0.5,0.537
4YB0_1_R,0.375,0.789,0.508,0.544
4YB1_1_R,0.488,0.952,0.645,0.682
4YBB_1_CB,0.313,0.645,0.421,0.449
4YBB_1_DB,0.476,0.833,0.606,0.63
4YCO_1_D,0.629,1.0,0.772,0.793
4YCO_1_E,0.581,0.9,0.706,0.723
4YCO_1_F,0.576,0.864,0.691,0.705
4YCP_1_B,0.485,1.0,0.653,0.696
4YHW_1_E-C,0.824,1.0,0.903,0.907
4YHW_1_F-D,0.824,1.0,0.903,0.907
4YN6_1_A-B,0.765,1.0,0.867,0.874
4YPB_1_QV,0.645,1.0,0.784,0.803
4YPB_1_QW,0.571,1.0,0.727,0.756
4YPB_1_RB,0.591,0.951,0.729,0.75
4YPB_1_XV,0.625,1.0,0.769,0.791
4YPB_1_XW,0.606,1.0,0.755,0.778
4YPB_1_YB,0.6,0.951,0.736,0.755
4YVI_1_C,0.588,0.909,0.714,0.731
4YVJ_1_C,0.571,0.909,0.702,0.721
4YVK_1_C,0.571,0.909,0.702,0.721
4YYE_1_C,0.405,0.682,0.508,0.526
4YYE_1_D,0.417,0.682,0.517,0.533
4YZV_1_QV,0.645,1.0,0.784,0.803
4YZV_1_RB,0.6,0.951,0.736,0.755
4YZV_1_XV,0.625,1.0,0.769,0.791
4YZV_1_YB,0.591,0.951,0.729,0.75
4Z0C_1_B,1.0,1.0,1.0,1.0
4Z0C_1_C,1.0,1.0,1.0,1.0
4Z31_1_C-D,0.643,1.0,0.783,0.802
4Z31_1_E,0.833,1.0,0.909,0.913
4Z31_1_F,0.833,1.0,0.909,0.913
4Z3S_1_1B,0.567,0.95,0.71,0.734
4Z3S_1_1w,0.8,1.0,0.889,0.894
4Z3S_1_1x,0.769,1.0,0.87,0.877
4Z3S_1_1y,0.714,1.0,0.833,0.845
4Z3S_1_2B,0.559,0.927,0.697,0.72
4Z3S_1_2w,0.241,0.304,0.269,0.271
4Z3S_1_2x,0.769,1.0,0.87,0.877
4Z3S_1_2y,0.233,0.292,0.259,0.261
4Z4C_1_B-D,1.0,1.0,1.0,1.0
4Z4D_1_B-D,1.0,1.0,1.0,1.0
4Z4E_1_B-D,1.0,1.0,1.0,1.0
4Z4F_1_B-D,0.889,1.0,0.941,0.943
4Z4G_1_B-D,1.0,1.0,1.0,1.0
4Z4H_1_B-D,0.889,1.0,0.941,0.943
4Z4I_1_B-D,0.889,1.0,0.941,0.943
4Z7K_1_C,0.0,0.0,0.0,0.0
4Z7L_1_C,1.0,1.0,1.0,1.0
4Z7L_1_F,1.0,1.0,1.0,1.0
4Z7L_1_I,1.0,1.0,1.0,1.0
4Z8C_1_1B,0.585,0.95,0.724,0.745
4Z8C_1_1x,0.769,1.0,0.87,0.877
4Z8C_1_2B,0.576,0.95,0.717,0.74
4Z8C_1_2x,0.769,1.0,0.87,0.877
4ZC7_1_A-B,0.667,1.0,0.8,0.816
4ZC7_1_C-D,0.667,1.0,0.8,0.816
4ZDO_1_E,0.472,0.68,0.557,0.567
4ZDP_1_E,0.515,0.739,0.607,0.617
4ZER_1_1B,0.559,0.95,0.704,0.729
4ZER_1_1x,0.741,1.0,0.851,0.861
4ZER_1_2B,0.576,0.95,0.717,0.74
4ZER_1_2x,0.741,1.0,0.851,0.861
4ZLD_1_B,1.0,1.0,1.0,1.0
4ZNP_1_A,0.516,0.941,0.667,0.697
4ZNP_1_B,0.452,0.875,0.596,0.629
4ZSN_1_QV,0.625,1.0,0.769,0.791
4ZSN_1_RB,0.609,0.951,0.743,0.761
4ZSN_1_XV,0.625,1.0,0.769,0.791
4ZSN_1_YB,0.582,0.951,0.722,0.744
4ZT0_1_B,0.333,0.571,0.421,0.436
4ZT0_1_D,0.348,0.571,0.432,0.446
4ZT9_1_B,0.348,0.571,0.432,0.446
4ZT9_1_D,0.348,0.571,0.432,0.446
5A17_1_A,0.615,0.8,0.696,0.702
5A18_1_A,0.615,0.8,0.696,0.702
5A2Q_1_3,0.123,0.197,0.152,0.156
5A8L_1_A,0.034,0.06,0.043,0.045
5A8L_1_B,0.0,0.0,0.0,0.0
5A8L_1_P,1.0,1.0,1.0,1.0
5A9Z_1_AB,0.552,0.902,0.685,0.706
5AA0_1_AB,0.552,0.902,0.685,0.706
5AA0_1_BC,0.553,0.955,0.7,0.726
5AA0_1_BD,0.5,0.889,0.64,0.667
5AA0_1_BE,0.517,0.938,0.667,0.696
5ADY_1_A,0.268,0.633,0.376,0.412
5AFI_1_B,0.576,0.895,0.701,0.718
5AFI_1_v,0.69,1.0,0.816,0.83
5AFI_1_w,0.45,0.947,0.61,0.653
5AFI_1_y,0.667,1.0,0.8,0.816
5AH5_1_C,0.568,1.0,0.724,0.753
5AH5_1_D,0.553,1.0,0.712,0.743
5AJ0_1_A4,0.338,0.579,0.427,0.443
5AJ0_1_Bv,0.611,0.957,0.746,0.765
5AJ0_1_Bw,0.629,1.0,0.772,0.793
5AKA_1_7,0.194,0.333,0.245,0.254
5AKA_1_A,0.328,0.645,0.435,0.46
5AMQ_1_B-c,1.0,1.0,1.0,1.0
5AMR_1_B-C,1.0,1.0,1.0,1.0
5AOX_1_C,0.683,1.0,0.812,0.826
5AOX_1_F,0.683,1.0,0.812,0.826
5APN_1_7,0.448,0.65,0.531,0.54
5APO_1_7,0.419,0.65,0.51,0.522
5AXM_1_P,0.594,1.0,0.745,0.771
5AXN_1_P,0.29,0.692,0.409,0.448
5AXW_1_B,0.619,0.65,0.634,0.634
5AY2_1_A-B,0.625,1.0,0.769,0.791
5AY2_1_C-D,0.625,1.0,0.769,0.791
5AY3_1_A-B,0.5,1.0,0.667,0.707
5AY4_1_A-B,0.5,1.0,0.667,0.707
5B2O_1_B,0.306,0.44,0.361,0.367
5B2P_1_B,0.314,0.423,0.361,0.365
5B2Q_1_B,0.297,0.44,0.355,0.362
5B2R_1_A,0.609,0.7,0.651,0.653
5B2S_1_A,0.636,0.7,0.667,0.667
5B2T_1_A,0.583,0.7,0.636,0.639
5B43_1_B,0.455,1.0,0.625,0.674
5B63_1_B,0.552,1.0,0.711,0.743
5B63_1_D,0.593,1.0,0.744,0.77
5BJO_1_E,0.278,0.5,0.357,0.373
5BJO_1_Y,0.263,0.5,0.345,0.363
5BJP_1_E,0.278,0.556,0.37,0.393
5BJP_1_Y,0.25,0.556,0.345,0.373
5BKL_1_bb-qq,0.0,0.0,0.0,0.0
5BKL_1_e-P,0.0,0.0,0.0,0.0
5BKL_1_h-S,0.0,0.0,0.0,0.0
5BKL_1_m-X,0.0,0.0,0.0,0.0
5BKL_1_UU-ll,0.0,0.0,0.0,0.0
5BKL_1_WW-V,0.0,0.0,0.0,0.0
5BKN_1_bb-qq,0.0,0.0,0.0,0.0
5BKN_1_S-h,0.0,0.0,0.0,0.0
5BKN_1_T-i,0.0,0.0,0.0,0.0
5BKN_1_TT-kk,0.0,0.0,0.0,0.0
5BKN_1_UU-ll,0.0,0.0,0.0,0.0
5BKN_1_V-WW,0.0,0.0,0.0,0.0
5BKN_1_X-m,0.0,0.0,0.0,0.0
5BTM_1_A,0.409,1.0,0.581,0.64
5BTM_1_B,0.45,1.0,0.621,0.671
5BTP_1_A,0.56,1.0,0.718,0.748
5BTP_1_B,0.375,0.692,0.486,0.51
5C0X_1_R,1.0,1.0,1.0,1.0
5C45_1_X-Y,0.442,1.0,0.613,0.665
5C7U_1_B,0.486,1.0,0.655,0.697
5C7W_1_C,0.472,1.0,0.642,0.687
5C9H_1_C-D,0.875,1.0,0.933,0.935
5C9H_1_G-E,0.857,1.0,0.923,0.926
5CCB_1_N,0.568,1.0,0.724,0.753
5CCX_1_N,0.6,1.0,0.75,0.775
5CD1_1_M,0.636,1.0,0.778,0.798
5CD1_1_N,0.541,0.952,0.69,0.717
5CD4_1_L,0.833,1.0,0.909,0.913
5CD4_1_X,0.625,1.0,0.769,0.791
5CNR_1_A-B,0.0,0.0,0.0,0.0
5CNR_1_E-F,0.0,0.0,0.0,0.0
5CZP_1_QV,0.559,0.95,0.704,0.729
5CZP_1_RB,0.585,0.95,0.724,0.745
5CZP_1_XV,0.559,0.95,0.704,0.729
5CZP_1_YB,0.594,0.95,0.731,0.751
5CZZ_1_B,0.565,0.65,0.605,0.606
5D0A_1_E,0.6,1.0,0.75,0.775
5D0A_1_F,0.833,1.0,0.909,0.913
5D0B_1_F,0.625,1.0,0.769,0.791
5D5L_1_A,0.526,1.0,0.69,0.725
5D5L_1_B,0.526,1.0,0.69,0.725
5D5L_1_C,0.528,0.95,0.679,0.708
5D5L_1_D,0.528,0.95,0.679,0.708
5D8B_1_AD,0.567,0.95,0.71,0.734
5D8B_1_BD,0.606,1.0,0.755,0.778
5D8B_1_ED,0.625,1.0,0.769,0.791
5D8B_1_FD,0.606,1.0,0.755,0.778
5D8B_1_WC,0.576,0.95,0.717,0.74
5D8B_1_XC,0.606,1.0,0.755,0.778
5D8H_1_A,0.421,0.8,0.552,0.58
5D8T_1_A-B,0.5,1.0,0.667,0.707
5D99_1_A,0.545,0.857,0.667,0.684
5DAT_1_3,0.415,0.675,0.514,0.53
5DAT_1_7,0.435,0.675,0.529,0.542
5DC3_1_3,0.429,0.675,0.524,0.538
5DC3_1_7,0.406,0.65,0.5,0.514
5DCV_1_B,0.318,0.636,0.424,0.45
5DCV_1_D,0.318,0.636,0.424,0.45
5DDO_1_A,0.654,1.0,0.791,0.809
5DDO_1_B,0.739,1.0,0.85,0.86
5DE5_1_A,0.25,0.833,0.385,0.456
5DE5_1_C,0.25,0.833,0.385,0.456
5DE8_1_A,0.25,0.833,0.385,0.456
5DE8_1_C,0.25,0.833,0.385,0.456
5DEA_1_A,0.238,0.833,0.37,0.445
5DEA_1_C,0.25,0.833,0.385,0.456
5DER_1_A-B,0.5,1.0,0.667,0.707
5DER_1_C-D,0.5,1.0,0.667,0.707
5DFE_1_QV,0.625,1.0,0.769,0.791
5DFE_1_RB,0.576,0.95,0.717,0.74
5DFE_1_XV,0.576,0.95,0.717,0.74
5DFE_1_YB,0.576,0.95,0.717,0.74
5DGE_1_3,0.403,0.675,0.505,0.522
5DGE_1_7,0.413,0.65,0.505,0.518
5DGF_1_3,0.444,0.7,0.544,0.558
5DGF_1_7,0.415,0.675,0.514,0.53
5DGV_1_3,0.418,0.7,0.523,0.541
5DGV_1_7,0.419,0.65,0.51,0.522
5DH6_1_A,0.455,1.0,0.625,0.674
5DH7_1_A,0.455,1.0,0.625,0.674
5DH8_1_A,0.5,1.0,0.667,0.707
5DHC_1_A-B,0.875,1.0,0.933,0.935
5DHC_1_C-D,0.875,1.0,0.933,0.935
5DI2_1_A,0.417,1.0,0.588,0.645
5DI4_1_A,0.455,1.0,0.625,0.674
5DM6_1_Y,0.587,1.0,0.74,0.766
5DM7_1_Y,0.554,1.0,0.713,0.744
5DOX_1_1B,0.585,0.95,0.724,0.745
5DOX_1_2B,0.594,0.95,0.731,0.751
5DOY_1_1B,0.559,0.95,0.704,0.729
5DOY_1_1w,0.741,1.0,0.851,0.861
5DOY_1_1x,0.769,1.0,0.87,0.877
5DOY_1_1y,0.714,1.0,0.833,0.845
5DOY_1_2B,0.535,0.927,0.679,0.704
5DOY_1_2w,0.655,1.0,0.792,0.809
5DOY_1_2x,0.741,1.0,0.851,0.861
5DOY_1_2y,0.219,0.292,0.25,0.253
5DQK_1_A,0.455,1.0,0.625,0.674
5DUN_1_A,0.0,0.0,0.0,0.0
5DV7_1_A-B,0.889,1.0,0.941,0.943
5E3H_1_B-C,0.909,1.0,0.952,0.953
5E54_1_A,0.4,0.923,0.558,0.608
5E54_1_B,0.324,0.632,0.429,0.453
5E6M_1_C,0.571,1.0,0.727,0.756
5E6M_1_E,0.571,1.0,0.727,0.756
5E7K_1_16,0.574,0.951,0.716,0.739
5E7K_1_1J,0.557,0.951,0.703,0.728
5E7K_1_1K,0.467,0.778,0.583,0.602
5E7K_1_1L,0.387,0.706,0.5,0.523
5E7K_1_2K,0.741,1.0,0.851,0.861
5E7K_1_2L,0.625,1.0,0.769,0.791
5E7K_1_3K,0.5,0.905,0.644,0.673
5E7K_1_3L,0.484,0.938,0.638,0.674
5E81_1_16,0.582,0.951,0.722,0.744
5E81_1_1J,0.609,0.951,0.743,0.761
5E81_1_1K,0.438,0.824,0.571,0.6
5E81_1_1L,0.429,0.8,0.558,0.586
5E81_1_2K,0.769,1.0,0.87,0.877
5E81_1_2L,0.769,1.0,0.87,0.877
5E81_1_3K,0.594,0.905,0.717,0.733
5E81_1_3L,0.571,1.0,0.727,0.756
5EAO_1_A,0.5,1.0,0.667,0.707
5EAQ_1_A,0.417,1.0,0.588,0.645
5ED1_1_C-B,0.783,0.947,0.857,0.861
5ED2_1_C-B,0.818,0.947,0.878,0.88
5ED2_1_F-E,0.818,0.947,0.878,0.88
5EL4_1_16,0.574,0.951,0.716,0.739
5EL4_1_1J,0.527,0.951,0.678,0.708
5EL4_1_1K,0.52,0.867,0.65,0.671
5EL4_1_1L,0.594,1.0,0.745,0.771
5EL4_1_2K,0.8,1.0,0.889,0.894
5EL4_1_2L,0.833,1.0,0.909,0.913
5EL4_1_3K,0.514,0.857,0.643,0.664
5EL4_1_3L,0.471,1.0,0.64,0.686
5EL5_1_16,0.609,0.951,0.743,0.761
5EL5_1_1J,0.542,0.951,0.69,0.718
5EL5_1_1K,0.167,0.313,0.217,0.228
5EL5_1_1L,0.323,0.625,0.426,0.449
5EL5_1_2K,0.8,1.0,0.889,0.894
5EL5_1_2L,0.69,1.0,0.816,0.83
5EL5_1_3K,0.571,0.952,0.714,0.738
5EL5_1_3L,0.394,0.813,0.531,0.566
5EL6_1_16,0.591,0.951,0.729,0.75
5EL6_1_1J,0.534,0.951,0.684,0.713
5EL6_1_1K,0.424,0.875,0.571,0.609
5EL6_1_1L,0.333,0.647,0.44,0.464
5EL6_1_2K,0.769,1.0,0.87,0.877
5EL6_1_2L,0.741,1.0,0.851,0.861
5EL6_1_3K,0.357,0.938,0.517,0.579
5EL6_1_3L,0.455,0.938,0.612,0.653
5EL7_1_16,0.582,0.951,0.722,0.744
5EL7_1_1J,0.6,0.951,0.736,0.755
5EL7_1_1K,0.387,0.75,0.511,0.539
5EL7_1_1L,0.438,0.737,0.549,0.568
5EL7_1_2K,0.714,1.0,0.833,0.845
5EL7_1_2L,0.769,1.0,0.87,0.877
5EL7_1_3K,0.306,0.688,0.423,0.458
5EL7_1_3L,0.226,0.333,0.269,0.274
5EPI_1_D,0.5,1.0,0.667,0.707
5EPI_1_H,0.5,1.0,0.667,0.707
5EPI_1_L,0.5,1.0,0.667,0.707
5EPI_1_P,0.5,1.0,0.667,0.707
5EPI_1_T,0.5,1.0,0.667,0.707
5EPI_1_X,0.5,1.0,0.667,0.707
5EW4_1_B-A,0.222,0.333,0.267,0.272
5EW7_1_B-A,0.222,0.333,0.267,0.272
5F5F_1_B,0.75,1.0,0.857,0.866
5F5F_1_D,0.714,1.0,0.833,0.845
5F5F_1_F,0.714,1.0,0.833,0.845
5F5F_1_H,0.75,1.0,0.857,0.866
5F5H_1_C,0.7,1.0,0.824,0.837
5F5H_1_D,0.5,0.857,0.632,0.655
5F8G_1_B-C,0.8,1.0,0.889,0.894
5F8H_1_B-C,0.727,1.0,0.842,0.853
5F8I_1_B-C,0.8,1.0,0.889,0.894
5F8J_1_B-C,0.818,1.0,0.9,0.905
5F8K_1_1B,0.567,0.95,0.71,0.734
5F8K_1_1x,0.741,1.0,0.851,0.861
5F8K_1_2B,0.603,0.95,0.738,0.757
5F8K_1_2x,0.741,1.0,0.851,0.861
5F8L_1_B-C,0.727,1.0,0.842,0.853
5F8M_1_B-C,0.818,1.0,0.9,0.905
5F8N_1_B-C,0.75,1.0,0.857,0.866
5F98_1_B,0.909,1.0,0.952,0.953
5F98_1_D,0.909,1.0,0.952,0.953
5F98_1_F,0.909,1.0,0.952,0.953
5F98_1_H,0.769,1.0,0.87,0.877
5F98_1_J,0.909,1.0,0.952,0.953
5F98_1_L,1.0,1.0,1.0,1.0
5F9F_1_B,0.833,1.0,0.909,0.913
5F9F_1_D,1.0,1.0,1.0,1.0
5F9F_1_F,0.909,1.0,0.952,0.953
5F9F_1_H,0.833,1.0,0.909,0.913
5F9F_1_J,0.909,1.0,0.952,0.953
5F9F_1_L,0.909,1.0,0.952,0.953
5F9H_1_B,0.75,1.0,0.857,0.866
5F9H_1_D,0.9,1.0,0.947,0.949
5F9H_1_F,0.818,1.0,0.9,0.905
5F9H_1_H,0.75,1.0,0.857,0.866
5F9H_1_J,0.818,1.0,0.9,0.905
5F9H_1_L,0.9,1.0,0.947,0.949
5F9R_1_A,0.535,0.885,0.667,0.688
5FDU_1_1B,0.585,0.95,0.724,0.745
5FDU_1_2B,0.567,0.95,0.71,0.734
5FDV_1_1B,0.567,0.95,0.71,0.734
5FDV_1_2B,0.567,0.95,0.71,0.734
5FJ0_1_A-B,0.421,1.0,0.593,0.649
5FJ1_1_A,0.556,1.0,0.714,0.745
5FJ1_1_B,0.556,1.0,0.714,0.745
5FJ1_1_C,0.556,1.0,0.714,0.745
5FJ1_1_D,0.556,1.0,0.714,0.745
5FJ1_1_E,0.5,1.0,0.667,0.707
5FJ1_1_F,0.556,1.0,0.714,0.745
5FJ1_1_G,0.556,1.0,0.714,0.745
5FJ1_1_H,0.556,1.0,0.714,0.745
5FJ4_1_D,0.615,1.0,0.762,0.784
5FJ4_1_H,0.667,1.0,0.8,0.816
5FJC_1_A,0.523,0.958,0.676,0.708
5FK1_1_A,0.533,0.96,0.686,0.716
5FK2_1_A,0.522,0.96,0.676,0.708
5FK3_1_A,0.457,0.84,0.592,0.619
5FK4_1_A,0.558,0.96,0.706,0.732
5FK5_1_A,0.558,0.96,0.706,0.732
5FK6_1_A,0.512,0.846,0.638,0.658
5FKD_1_A,0.571,0.96,0.716,0.741
5FKE_1_A,0.581,0.962,0.725,0.748
5FKF_1_A,0.545,0.96,0.696,0.724
5FKG_1_A,0.595,0.962,0.735,0.757
5FKH_1_A,0.537,0.815,0.647,0.661
5FL8_1_y,0.289,0.579,0.386,0.409
5FL8_1_z,0.405,0.515,0.453,0.457
5FLX_1_z,0.527,0.806,0.637,0.652
